tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px
S2B_MSIL2A_20170929T065639_R063_T39QXG_20210202T114127_0000.jpg,S2B_MSIL2A_20170929T065639_R063_T39QXG_20210202T114127,2017-09-29 06:56:39.027000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20170929T065639_R063_T39QXG_20210202T114127_0001.jpg,S2B_MSIL2A_20170929T065639_R063_T39QXG_20210202T114127,2017-09-29 06:56:39.027000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20170927T070641_R106_T39QXG_20210202T103201_0000.jpg,S2A_MSIL2A_20170927T070641_R106_T39QXG_20210202T103201,2017-09-27 07:06:41.026000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20170927T070641_R106_T39QXG_20210202T103201_0001.jpg,S2A_MSIL2A_20170927T070641_R106_T39QXG_20210202T103201,2017-09-27 07:06:41.026000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20170922T070609_R106_T39QXG_20210202T080641_0000.jpg,S2B_MSIL2A_20170922T070609_R106_T39QXG_20210202T080641,2017-09-22 07:06:09.027000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20170922T070609_R106_T39QXG_20210202T080641_0001.jpg,S2B_MSIL2A_20170922T070609_R106_T39QXG_20210202T080641,2017-09-22 07:06:09.027000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20170917T071301_R106_T39QXG_20210202T043333_0000.jpg,S2A_MSIL2A_20170917T071301_R106_T39QXG_20210202T043333,2017-09-17 07:13:01.026000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20170917T071301_R106_T39QXG_20210202T043333_0001.jpg,S2A_MSIL2A_20170917T071301_R106_T39QXG_20210202T043333,2017-09-17 07:13:01.026000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20170914T065621_R063_T39QXG_20210202T021706_0000.jpg,S2A_MSIL2A_20170914T065621_R063_T39QXG_20210202T021706,2017-09-14 06:56:21.026000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20170914T065621_R063_T39QXG_20210202T021706_0001.jpg,S2A_MSIL2A_20170914T065621_R063_T39QXG_20210202T021706,2017-09-14 06:56:21.026000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
