tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px,chlor_a,kd490,flh
S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859_0000.jpg,S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859,2022-09-28 06:56:51.024000+00:00,-0.15055236220359802,0.0,0.043960630893707275,0.0,0.8943564891815186,1.1920928955078125e-07,16384,,,
S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859_0001.jpg,S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859,2022-09-28 06:56:51.024000+00:00,-0.15055236220359802,0.0,0.043960630893707275,0.0,0.8943564891815186,1.1920928955078125e-07,16384,,,
S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907_0000.jpg,S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907,2022-09-28 06:56:51.024000+00:00,-0.14972257614135742,0.0,0.03982949256896973,0.0,0.8932459354400635,1.7881393432617188e-07,16384,,,
S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907_0001.jpg,S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907,2022-09-28 06:56:51.024000+00:00,-0.14972257614135742,0.0,0.03982949256896973,0.0,0.8932459354400635,1.7881393432617188e-07,16384,,,
S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945_0000.jpg,S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945,2022-09-23 06:56:29.024000+00:00,-0.13693498075008392,1.4901161193847656e-08,0.0521048903465271,0.0,0.9199028611183167,1.1920928955078125e-07,16384,,,
S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945_0001.jpg,S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945,2022-09-23 06:56:29.024000+00:00,-0.13693498075008392,1.4901161193847656e-08,0.0521048903465271,0.0,0.9199028611183167,1.1920928955078125e-07,16384,,,
S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152_0000.jpg,S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152,2022-09-23 06:56:29.024000+00:00,-0.13661597669124603,0.0,0.04678690433502197,0.0,0.918565034866333,1.7881393432617188e-07,16384,,,
S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152_0001.jpg,S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152,2022-09-23 06:56:29.024000+00:00,-0.13661597669124603,0.0,0.04678690433502197,0.0,0.918565034866333,1.7881393432617188e-07,16384,,,
S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658_0000.jpg,S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658,2022-09-18 06:56:31.024000+00:00,-0.14275777339935303,0.0,0.05420327186584473,0.0,0.9185397624969482,1.7881393432617188e-07,16384,,,
S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658_0001.jpg,S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658,2022-09-18 06:56:31.024000+00:00,-0.14275777339935303,0.0,0.05420327186584473,0.0,0.9185397624969482,1.7881393432617188e-07,16384,,,
