tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px
S2B_MSIL2A_20220330T070619_R106_T39QXG_20240530T193459_0000.jpg,S2B_MSIL2A_20220330T070619_R106_T39QXG_20240530T193459,2022-03-30 07:06:19.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20220330T070619_R106_T39QXG_20240530T193459_0001.jpg,S2B_MSIL2A_20220330T070619_R106_T39QXG_20240530T193459,2022-03-30 07:06:19.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20220330T070619_R106_T39QXG_20220330T182627_0000.jpg,S2B_MSIL2A_20220330T070619_R106_T39QXG_20220330T182627,2022-03-30 07:06:19.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20220330T070619_R106_T39QXG_20220330T182627_0001.jpg,S2B_MSIL2A_20220330T070619_R106_T39QXG_20220330T182627,2022-03-30 07:06:19.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20220327T065619_R063_T39QXG_20220327T201724_0000.jpg,S2B_MSIL2A_20220327T065619_R063_T39QXG_20220327T201724,2022-03-27 06:56:19.024000+00:00,-0.13513502478599548,1.4901161193847656e-08,0.03933769464492798,0.0,0.9080219864845276,0.0,16384
S2B_MSIL2A_20220327T065619_R063_T39QXG_20220327T201724_0001.jpg,S2B_MSIL2A_20220327T065619_R063_T39QXG_20220327T201724,2022-03-27 06:56:19.024000+00:00,-0.13513502478599548,1.4901161193847656e-08,0.03933769464492798,0.0,0.9080219864845276,0.0,16384
S2A_MSIL2A_20220325T070621_R106_T39QXG_20240527T010020_0000.jpg,S2A_MSIL2A_20220325T070621_R106_T39QXG_20240527T010020,2022-03-25 07:06:21.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20220325T070621_R106_T39QXG_20240527T010020_0001.jpg,S2A_MSIL2A_20220325T070621_R106_T39QXG_20240527T010020,2022-03-25 07:06:21.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20220325T070621_R106_T39QXG_20220325T195538_0000.jpg,S2A_MSIL2A_20220325T070621_R106_T39QXG_20220325T195538,2022-03-25 07:06:21.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20220325T070621_R106_T39QXG_20220325T195538_0001.jpg,S2A_MSIL2A_20220325T070621_R106_T39QXG_20220325T195538,2022-03-25 07:06:21.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20220322T065631_R063_T39QXG_20240522T141858_0000.jpg,S2A_MSIL2A_20220322T065631_R063_T39QXG_20240522T141858,2022-03-22 06:56:31.024000+00:00,-0.13886940479278564,0.0,0.04879337549209595,0.0,0.9148271083831787,1.7881393432617188e-07,16384
