fai_mean,datetime,rednir_mean,valid_px,rednir_std,ndwi_mean,kd490,scene_id,ndwi_std,tile,flh,fai_std,chlor_a
0.03510159254074097,2022-03-07 06:57:29.024000+00:00,0.9036683440208435,16384,1.7881393432617188e-07,-0.1328878104686737,0.0548667,S2B_MSIL2A_20220307T065729_R063_T39QXG_20220307T200029,1.4901161193847656e-08,S2B_MSIL2A_20220307T065729_R063_T39QXG_20220307T200029_0000.jpg,0.396263,0.0,0.284878
0.03510159254074097,2022-03-07 06:57:29.024000+00:00,0.9036683440208435,16384,1.7881393432617188e-07,-0.1328878104686737,0.0548667,S2B_MSIL2A_20220307T065729_R063_T39QXG_20220307T200029,1.4901161193847656e-08,S2B_MSIL2A_20220307T065729_R063_T39QXG_20220307T200029_0001.jpg,0.396263,0.0,0.284878
0.04246556758880615,2022-03-02 06:58:11.024000+00:00,0.9001810550689697,16384,1.7881393432617188e-07,-0.14335408806800842,0.0638,S2A_MSIL2A_20220302T065811_R063_T39QXG_20240528T164922,1.4901161193847656e-08,S2A_MSIL2A_20220302T065811_R063_T39QXG_20240528T164922_0000.jpg,0.26559,0.0,0.398474
0.04246556758880615,2022-03-02 06:58:11.024000+00:00,0.9001810550689697,16384,1.7881393432617188e-07,-0.14335408806800842,0.0638,S2A_MSIL2A_20220302T065811_R063_T39QXG_20240528T164922,1.4901161193847656e-08,S2A_MSIL2A_20220302T065811_R063_T39QXG_20240528T164922_0001.jpg,0.26559,0.0,0.398474
0.03692460060119629,2022-03-02 06:58:11.024000+00:00,0.8993909358978271,16384,1.7881393432617188e-07,-0.14186573028564453,0.0638,S2A_MSIL2A_20220302T065811_R063_T39QXG_20220304T043204,0.0,S2A_MSIL2A_20220302T065811_R063_T39QXG_20220304T043204_0000.jpg,0.26559,0.0,0.398474
0.03692460060119629,2022-03-02 06:58:11.024000+00:00,0.8993909358978271,16384,1.7881393432617188e-07,-0.14186573028564453,0.0638,S2A_MSIL2A_20220302T065811_R063_T39QXG_20220304T043204,0.0,S2A_MSIL2A_20220302T065811_R063_T39QXG_20220304T043204_0001.jpg,0.26559,0.0,0.398474
0.040032804012298584,2022-02-25 06:58:39.024000+00:00,0.9021452069282532,16384,1.1920928955078125e-07,-0.1399783045053482,,S2B_MSIL2A_20220225T065839_R063_T39QXG_20240530T024034,0.0,S2B_MSIL2A_20220225T065839_R063_T39QXG_20240530T024034_0000.jpg,,0.0,
0.040032804012298584,2022-02-25 06:58:39.024000+00:00,0.9021452069282532,16384,1.1920928955078125e-07,-0.1399783045053482,,S2B_MSIL2A_20220225T065839_R063_T39QXG_20240530T024034,0.0,S2B_MSIL2A_20220225T065839_R063_T39QXG_20240530T024034_0001.jpg,,0.0,
0.036026209592819214,2022-02-25 06:58:39.024000+00:00,0.9003398418426514,16384,1.7881393432617188e-07,-0.14007771015167236,,S2B_MSIL2A_20220225T065839_R063_T39QXG_20220301T201516,0.0,S2B_MSIL2A_20220225T065839_R063_T39QXG_20220301T201516_0000.jpg,,0.0,
0.036026209592819214,2022-02-25 06:58:39.024000+00:00,0.9003398418426514,16384,1.7881393432617188e-07,-0.14007771015167236,,S2B_MSIL2A_20220225T065839_R063_T39QXG_20220301T201516,0.0,S2B_MSIL2A_20220225T065839_R063_T39QXG_20220301T201516_0001.jpg,,0.0,
0.03724589943885803,2022-02-20 06:59:21.024000+00:00,0.9161407947540283,16384,1.7881393432617188e-07,-0.12810394167900085,,S2A_MSIL2A_20220220T065921_R063_T39QXG_20220225T215808,2.9802322387695312e-08,S2A_MSIL2A_20220220T065921_R063_T39QXG_20220225T215808_0000.jpg,,0.0,
0.03724589943885803,2022-02-20 06:59:21.024000+00:00,0.9161407947540283,16384,1.7881393432617188e-07,-0.12810394167900085,,S2A_MSIL2A_20220220T065921_R063_T39QXG_20220225T215808,2.9802322387695312e-08,S2A_MSIL2A_20220220T065921_R063_T39QXG_20220225T215808_0001.jpg,,0.0,
0.03513443470001221,2022-02-15 06:59:49.024000+00:00,0.9150400757789612,16384,1.1920928955078125e-07,-0.12539173662662506,0.0672,S2B_MSIL2A_20220215T065949_R063_T39QXG_20220223T132730,1.4901161193847656e-08,S2B_MSIL2A_20220215T065949_R063_T39QXG_20220223T132730_0000.jpg,0.158894,0.0,0.43615
0.03513443470001221,2022-02-15 06:59:49.024000+00:00,0.9150400757789612,16384,1.1920928955078125e-07,-0.12539173662662506,0.0672,S2B_MSIL2A_20220215T065949_R063_T39QXG_20220223T132730,1.4901161193847656e-08,S2B_MSIL2A_20220215T065949_R063_T39QXG_20220223T132730_0001.jpg,0.158894,0.0,0.43615
0.03419017791748047,2022-02-10 07:00:31.024000+00:00,0.8967454433441162,16384,1.7881393432617188e-07,-0.1426260769367218,0.0672,S2A_MSIL2A_20220210T070031_R063_T39QXG_20220221T065843,1.4901161193847656e-08,S2A_MSIL2A_20220210T070031_R063_T39QXG_20220221T065843_0000.jpg,0.158894,0.0,0.43615
0.03419017791748047,2022-02-10 07:00:31.024000+00:00,0.8967454433441162,16384,1.7881393432617188e-07,-0.1426260769367218,0.0672,S2A_MSIL2A_20220210T070031_R063_T39QXG_20220221T065843,1.4901161193847656e-08,S2A_MSIL2A_20220210T070031_R063_T39QXG_20220221T065843_0001.jpg,0.158894,0.0,0.43615
