tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px,chlor_a,kd490,flh
S2A_MSIL2A_20200819T065631_R063_T39QXG_20200908T221844_0001.jpg,S2A_MSIL2A_20200819T065631_R063_T39QXG_20200908T221844,2020-08-19 06:56:31.024000+00:00,-0.15097001194953918,1.4901161193847656e-08,0.0436721071600914,7.450580596923828e-09,0.9177610874176025,1.1920928955078125e-07,16384,,,
S2B_MSIL2A_20200814T065629_R063_T39QXG_20200816T060916_0000.jpg,S2B_MSIL2A_20200814T065629_R063_T39QXG_20200816T060916,2020-08-14 06:56:29.024000+00:00,-0.1201956570148468,2.2351741790771484e-08,0.037993431091308594,0.0,0.9423056244850159,0.0,16384,,,
S2B_MSIL2A_20200814T065629_R063_T39QXG_20200816T060916_0001.jpg,S2B_MSIL2A_20200814T065629_R063_T39QXG_20200816T060916,2020-08-14 06:56:29.024000+00:00,-0.1201956570148468,2.2351741790771484e-08,0.037993431091308594,0.0,0.9423056244850159,0.0,16384,,,
S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441_0000.jpg,S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441,2020-08-04 06:56:29.024000+00:00,-0.158904567360878,0.0,0.042649172246456146,7.450580596923828e-09,0.9062986373901367,0.0,16384,,,
S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441_0001.jpg,S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441,2020-08-04 06:56:29.024000+00:00,-0.158904567360878,0.0,0.042649172246456146,7.450580596923828e-09,0.9062986373901367,0.0,16384,,,
S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617_0000.jpg,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617,2020-07-30 06:56:31.024000+00:00,-0.13817313313484192,1.4901161193847656e-08,0.045777060091495514,7.450580596923828e-09,0.9349774718284607,0.0,16384,,,
S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617_0001.jpg,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617,2020-07-30 06:56:31.024000+00:00,-0.13817313313484192,1.4901161193847656e-08,0.045777060091495514,7.450580596923828e-09,0.9349774718284607,0.0,16384,,,
S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238_0000.jpg,S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238,2020-07-25 06:56:29.024000+00:00,-0.12511834502220154,1.4901161193847656e-08,0.045245908200740814,7.450580596923828e-09,0.9494504332542419,5.960464477539063e-08,16384,,,
S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238_0001.jpg,S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238,2020-07-25 06:56:29.024000+00:00,-0.12511834502220154,1.4901161193847656e-08,0.045245908200740814,7.450580596923828e-09,0.9494504332542419,5.960464477539063e-08,16384,,,
S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206_0000.jpg,S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206,2020-07-15 06:56:29.024000+00:00,-0.14909766614437103,1.4901161193847656e-08,0.04156064987182617,0.0,0.9157006740570068,1.1920928955078125e-07,16384,,,
S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206_0001.jpg,S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206,2020-07-15 06:56:29.024000+00:00,-0.14909766614437103,1.4901161193847656e-08,0.04156064987182617,0.0,0.9157006740570068,1.1920928955078125e-07,16384,,,
S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127_0000.jpg,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127,2020-07-10 06:56:31.024000+00:00,-0.15586186945438385,1.4901161193847656e-08,0.04331803321838379,0.0,0.9093058109283447,2.384185791015625e-07,16384,,,
S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127_0001.jpg,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127,2020-07-10 06:56:31.024000+00:00,-0.15586186945438385,1.4901161193847656e-08,0.04331803321838379,0.0,0.9093058109283447,2.384185791015625e-07,16384,,,
S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716_0000.jpg,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716,2020-06-30 06:56:31.024000+00:00,-0.16944105923175812,0.0,0.04424264281988144,7.450580596923828e-09,0.896254301071167,1.7881393432617188e-07,16384,,,
S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716_0001.jpg,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716,2020-06-30 06:56:31.024000+00:00,-0.16944105923175812,0.0,0.04424264281988144,7.450580596923828e-09,0.896254301071167,1.7881393432617188e-07,16384,,,
