tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px,chip_id,month_key,chlor_a,kd490,flh,sst
S2A_MSIL2A_20191214T063251_R077_T40QGL_20201003T044507_0000.jpg,S2A_MSIL2A_20191214T063251_R077_T40QGL_20201003T044507,2019-12-14 06:32:51.024000+00:00,-0.1699995845556259,0.0,0.024390161037445,0.0,0.9136714339256288,1.1920928955078125e-07,16384,2019-12_5e8f52e1a77f61aa,2019-12,0.120383,0.0336,0.19368,29.17
S2A_MSIL2A_20191214T063251_R077_T40QGL_20201003T044507_0001.jpg,S2A_MSIL2A_20191214T063251_R077_T40QGL_20201003T044507,2019-12-14 06:32:51.024000+00:00,-0.1699995845556259,0.0,0.024390161037445,0.0,0.9136714339256288,1.1920928955078125e-07,16384,2019-12_f2f92039b593c59d,2019-12,0.120383,0.0336,0.19368,29.17
