tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px
S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042_0000.jpg,S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042,2019-09-29 06:56:49.024000+00:00,-0.14502355456352234,1.4901161193847656e-08,0.04386228322982788,0.0,0.9246671199798584,2.384185791015625e-07,16384
S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042_0001.jpg,S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042,2019-09-29 06:56:49.024000+00:00,-0.14502355456352234,1.4901161193847656e-08,0.04386228322982788,0.0,0.9246671199798584,2.384185791015625e-07,16384
S2A_MSIL2A_20190927T070641_R106_T39QXG_20201004T173603_0000.jpg,S2A_MSIL2A_20190927T070641_R106_T39QXG_20201004T173603,2019-09-27 07:06:41.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20190927T070641_R106_T39QXG_20201004T173603_0001.jpg,S2A_MSIL2A_20190927T070641_R106_T39QXG_20201004T173603,2019-09-27 07:06:41.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20190922T070619_R106_T39QXG_20201004T160945_0000.jpg,S2B_MSIL2A_20190922T070619_R106_T39QXG_20201004T160945,2019-09-22 07:06:19.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20190922T070619_R106_T39QXG_20201004T160945_0001.jpg,S2B_MSIL2A_20190922T070619_R106_T39QXG_20201004T160945,2019-09-22 07:06:19.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137_0000.jpg,S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137,2019-09-19 06:56:19.024000+00:00,-0.16208210587501526,0.0,0.04590819031000137,7.450580596923828e-09,0.9068841338157654,1.7881393432617188e-07,16384
S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137_0001.jpg,S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137,2019-09-19 06:56:19.024000+00:00,-0.16208210587501526,0.0,0.04590819031000137,7.450580596923828e-09,0.9068841338157654,1.7881393432617188e-07,16384
S2A_MSIL2A_20190917T070621_R106_T39QXG_20201004T140443_0000.jpg,S2A_MSIL2A_20190917T070621_R106_T39QXG_20201004T140443,2019-09-17 07:06:21.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20190917T070621_R106_T39QXG_20201004T140443_0001.jpg,S2A_MSIL2A_20190917T070621_R106_T39QXG_20201004T140443,2019-09-17 07:06:21.024000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
