fai_mean,datetime,rednir_mean,valid_px,rednir_std,ndwi_mean,kd490,scene_id,ndwi_std,tile,flh,fai_std,chlor_a
0.05639994144439697,2024-03-26 06:56:19.024000+00:00,0.9207963347434998,16384,0.0,-0.1385013908147812,0.0451333,S2B_MSIL2A_20240326T065619_R063_T39QXG_20240326T132139,1.4901161193847656e-08,S2B_MSIL2A_20240326T065619_R063_T39QXG_20240326T132139_0000.jpg,0.225725,0.0,0.199735
0.05639994144439697,2024-03-26 06:56:19.024000+00:00,0.9207963347434998,16384,0.0,-0.1385013908147812,0.0451333,S2B_MSIL2A_20240326T065619_R063_T39QXG_20240326T132139,1.4901161193847656e-08,S2B_MSIL2A_20240326T065619_R063_T39QXG_20240326T132139_0001.jpg,0.225725,0.0,0.199735
0.06262296438217163,2024-03-21 06:56:21.024000+00:00,0.9746310710906982,16384,1.1920928955078125e-07,-0.08684857934713364,0.0451333,S2A_MSIL2A_20240321T065621_R063_T39QXG_20240321T122014,7.450580596923828e-09,S2A_MSIL2A_20240321T065621_R063_T39QXG_20240321T122014_0000.jpg,0.225725,0.0,0.199735
0.06262296438217163,2024-03-21 06:56:21.024000+00:00,0.9746310710906982,16384,1.1920928955078125e-07,-0.08684857934713364,0.0451333,S2A_MSIL2A_20240321T065621_R063_T39QXG_20240321T122014,7.450580596923828e-09,S2A_MSIL2A_20240321T065621_R063_T39QXG_20240321T122014_0001.jpg,0.225725,0.0,0.199735
0.005167245864868164,2024-03-16 06:56:29.024000+00:00,1.0314512252807617,16384,0.0,0.01905626431107521,0.0530667,S2B_MSIL2A_20240316T065629_R063_T39QXG_20240316T121959,3.725290298461914e-09,S2B_MSIL2A_20240316T065629_R063_T39QXG_20240316T121959_0000.jpg,0.235018,0.0,0.264835
0.005167245864868164,2024-03-16 06:56:29.024000+00:00,1.0314512252807617,16384,0.0,0.01905626431107521,0.0530667,S2B_MSIL2A_20240316T065629_R063_T39QXG_20240316T121959,3.725290298461914e-09,S2B_MSIL2A_20240316T065629_R063_T39QXG_20240316T121959_0001.jpg,0.235018,0.0,0.264835
0.048590123653411865,2024-03-11 06:57:01.024000+00:00,0.9071769118309021,16384,1.1920928955078125e-07,-0.1469125598669052,0.0607,S2A_MSIL2A_20240311T065701_R063_T39QXG_20240311T150535,0.0,S2A_MSIL2A_20240311T065701_R063_T39QXG_20240311T150535_0000.jpg,0.361725,0.0,0.413927
0.048590123653411865,2024-03-11 06:57:01.024000+00:00,0.9071769118309021,16384,1.1920928955078125e-07,-0.1469125598669052,0.0607,S2A_MSIL2A_20240311T065701_R063_T39QXG_20240311T150535,0.0,S2A_MSIL2A_20240311T065701_R063_T39QXG_20240311T150535_0001.jpg,0.361725,0.0,0.413927
0.04238682985305786,2024-03-06 06:57:39.024000+00:00,0.9127628803253174,16384,1.7881393432617188e-07,-0.13423049449920654,0.0607,S2B_MSIL2A_20240306T065739_R063_T39QXG_20240306T111016,0.0,S2B_MSIL2A_20240306T065739_R063_T39QXG_20240306T111016_0000.jpg,0.361725,0.0,0.413927
0.04238682985305786,2024-03-06 06:57:39.024000+00:00,0.9127628803253174,16384,1.7881393432617188e-07,-0.13423049449920654,0.0607,S2B_MSIL2A_20240306T065739_R063_T39QXG_20240306T111016,0.0,S2B_MSIL2A_20240306T065739_R063_T39QXG_20240306T111016_0001.jpg,0.361725,0.0,0.413927
