fai_mean,datetime,nflh,rednir_mean,valid_px,Kd_490,rednir_std,ndwi_mean,kd490,scene_id,ndwi_std,tile,flh,fai_std,chlor_a
0.04213771969079971,2018-09-29 06:56:51.024000+00:00,,0.9059388637542725,16384,,1.7881393432617188e-07,-0.16008593142032623,,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705,1.4901161193847656e-08,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705_0000.jpg,,7.450580596923828e-09,
0.04213771969079971,2018-09-29 06:56:51.024000+00:00,,0.9059388637542725,16384,,1.7881393432617188e-07,-0.16008593142032623,,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705,1.4901161193847656e-08,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705_0001.jpg,,7.450580596923828e-09,
0.03959345817565918,2018-09-24 06:56:19.024000+00:00,,0.9157702922821045,16384,,1.1920928955078125e-07,-0.14488288760185242,,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750,2.9802322387695312e-08,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750_0000.jpg,,0.0,
0.03959345817565918,2018-09-24 06:56:19.024000+00:00,,0.9157702922821045,16384,,1.1920928955078125e-07,-0.14488288760185242,,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750,2.9802322387695312e-08,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750_0001.jpg,,0.0,
0.04702293872833252,2018-09-19 06:56:21.024000+00:00,,0.9113800525665283,16384,,1.1920928955078125e-07,-0.16339541971683502,,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121,0.0,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121_0000.jpg,,0.0,
0.04702293872833252,2018-09-19 06:56:21.024000+00:00,,0.9113800525665283,16384,,1.1920928955078125e-07,-0.16339541971683502,,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121,0.0,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121_0001.jpg,,0.0,
0.04245903342962265,2018-09-14 06:56:19.024000+00:00,,0.8981236815452576,16384,,0.0,-0.16773709654808044,,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434,2.9802322387695312e-08,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434_0000.jpg,,7.450580596923828e-09,
0.04245903342962265,2018-09-14 06:56:19.024000+00:00,,0.8981236815452576,16384,,0.0,-0.16773709654808044,,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434,2.9802322387695312e-08,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434_0001.jpg,,7.450580596923828e-09,
0.042039334774017334,2018-09-09 06:56:21.024000+00:00,,0.8946921825408936,16384,,1.7881393432617188e-07,-0.17056837677955627,,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028,2.9802322387695312e-08,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028_0000.jpg,,0.0,
0.042039334774017334,2018-09-09 06:56:21.024000+00:00,,0.8946921825408936,16384,,1.7881393432617188e-07,-0.17056837677955627,,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028,2.9802322387695312e-08,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028_0001.jpg,,0.0,
