tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px,chlor_a,kd490,flh
S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705_0000.jpg,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705,2018-09-29 06:56:51.024000+00:00,-0.16008593142032623,1.4901161193847656e-08,0.04213771969079971,7.450580596923828e-09,0.9059388637542725,1.7881393432617188e-07,16384,,,
S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705_0001.jpg,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705,2018-09-29 06:56:51.024000+00:00,-0.16008593142032623,1.4901161193847656e-08,0.04213771969079971,7.450580596923828e-09,0.9059388637542725,1.7881393432617188e-07,16384,,,
S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750_0000.jpg,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750,2018-09-24 06:56:19.024000+00:00,-0.14488288760185242,2.9802322387695312e-08,0.03959345817565918,0.0,0.9157702922821045,1.1920928955078125e-07,16384,,,
S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750_0001.jpg,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750,2018-09-24 06:56:19.024000+00:00,-0.14488288760185242,2.9802322387695312e-08,0.03959345817565918,0.0,0.9157702922821045,1.1920928955078125e-07,16384,,,
S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121_0000.jpg,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121,2018-09-19 06:56:21.024000+00:00,-0.16339541971683502,0.0,0.04702293872833252,0.0,0.9113800525665283,1.1920928955078125e-07,16384,,,
S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121_0001.jpg,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121,2018-09-19 06:56:21.024000+00:00,-0.16339541971683502,0.0,0.04702293872833252,0.0,0.9113800525665283,1.1920928955078125e-07,16384,,,
S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434_0000.jpg,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434,2018-09-14 06:56:19.024000+00:00,-0.16773709654808044,2.9802322387695312e-08,0.04245903342962265,7.450580596923828e-09,0.8981236815452576,0.0,16384,,,
S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434_0001.jpg,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434,2018-09-14 06:56:19.024000+00:00,-0.16773709654808044,2.9802322387695312e-08,0.04245903342962265,7.450580596923828e-09,0.8981236815452576,0.0,16384,,,
S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028_0000.jpg,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028,2018-09-09 06:56:21.024000+00:00,-0.17056837677955627,2.9802322387695312e-08,0.042039334774017334,0.0,0.8946921825408936,1.7881393432617188e-07,16384,,,
S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028_0001.jpg,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028,2018-09-09 06:56:21.024000+00:00,-0.17056837677955627,2.9802322387695312e-08,0.042039334774017334,0.0,0.8946921825408936,1.7881393432617188e-07,16384,,,
S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613_0000.jpg,S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613,2018-09-04 06:56:19.024000+00:00,-0.16377447545528412,0.0,0.04116068035364151,7.450580596923828e-09,0.8995077610015869,1.7881393432617188e-07,16384,,,
S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613_0001.jpg,S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613,2018-09-04 06:56:19.024000+00:00,-0.16377447545528412,0.0,0.04116068035364151,7.450580596923828e-09,0.8995077610015869,1.7881393432617188e-07,16384,,,
S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110_0000.jpg,S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110,2018-08-30 06:56:21.024000+00:00,-0.153169646859169,0.0,0.04481969028711319,7.450580596923828e-09,0.9157285094261169,0.0,16384,,,
