fai_mean,datetime,nflh,rednir_mean,valid_px,Kd_490,rednir_std,ndwi_mean,kd490,scene_id,ndwi_std,tile,flh,fai_std,chlor_a
0.039186857640743256,2020-03-27 06:56:19.024000+00:00,,0.8925457000732422,16384,,0.0,-0.17187078297138214,,S2B_MSIL2A_20200327T065619_R063_T39QXG_20201027T114721,2.9802322387695312e-08,S2B_MSIL2A_20200327T065619_R063_T39QXG_20201027T114721_0000.jpg,,7.450580596923828e-09,
0.039186857640743256,2020-03-27 06:56:19.024000+00:00,,0.8925457000732422,16384,,0.0,-0.17187078297138214,,S2B_MSIL2A_20200327T065619_R063_T39QXG_20201027T114721,2.9802322387695312e-08,S2B_MSIL2A_20200327T065619_R063_T39QXG_20201027T114721_0001.jpg,,7.450580596923828e-09,
0.0395016074180603,2020-03-22 06:56:21.024000+00:00,,0.9125661253929138,16384,,0.0,-0.15639790892601013,,S2A_MSIL2A_20200322T065621_R063_T39QXG_20201014T192405,0.0,S2A_MSIL2A_20200322T065621_R063_T39QXG_20201014T192405_0000.jpg,,0.0,
0.0395016074180603,2020-03-22 06:56:21.024000+00:00,,0.9125661253929138,16384,,0.0,-0.15639790892601013,,S2A_MSIL2A_20200322T065621_R063_T39QXG_20201014T192405,0.0,S2A_MSIL2A_20200322T065621_R063_T39QXG_20201014T192405_0001.jpg,,0.0,
0.04274096339941025,2020-03-17 06:56:19.024000+00:00,,0.9147137999534607,16384,,5.960464477539063e-08,-0.15360477566719055,,S2B_MSIL2A_20200317T065619_R063_T39QXG_20201010T111701,2.9802322387695312e-08,S2B_MSIL2A_20200317T065619_R063_T39QXG_20201010T111701_0000.jpg,,7.450580596923828e-09,
0.04274096339941025,2020-03-17 06:56:19.024000+00:00,,0.9147137999534607,16384,,5.960464477539063e-08,-0.15360477566719055,,S2B_MSIL2A_20200317T065619_R063_T39QXG_20201010T111701,2.9802322387695312e-08,S2B_MSIL2A_20200317T065619_R063_T39QXG_20201010T111701_0001.jpg,,7.450580596923828e-09,
0.03234097361564636,2020-03-12 06:56:51.024000+00:00,,0.863634467124939,16384,,1.1920928955078125e-07,-0.18205784261226654,,S2A_MSIL2A_20200312T065651_R063_T39QXG_20201006T204613,0.0,S2A_MSIL2A_20200312T065651_R063_T39QXG_20201006T204613_0000.jpg,,0.0,
0.03234097361564636,2020-03-12 06:56:51.024000+00:00,,0.863634467124939,16384,,1.1920928955078125e-07,-0.18205784261226654,,S2A_MSIL2A_20200312T065651_R063_T39QXG_20201006T204613,0.0,S2A_MSIL2A_20200312T065651_R063_T39QXG_20201006T204613_0001.jpg,,0.0,
0.029822945594787598,2020-03-07 06:57:29.024000+00:00,,0.8743782639503479,16384,,1.1920928955078125e-07,-0.16654589772224426,,S2B_MSIL2A_20200307T065729_R063_T39QXG_20201003T195728,2.9802322387695312e-08,S2B_MSIL2A_20200307T065729_R063_T39QXG_20201003T195728_0000.jpg,,0.0,
0.029822945594787598,2020-03-07 06:57:29.024000+00:00,,0.8743782639503479,16384,,1.1920928955078125e-07,-0.16654589772224426,,S2B_MSIL2A_20200307T065729_R063_T39QXG_20201003T195728,2.9802322387695312e-08,S2B_MSIL2A_20200307T065729_R063_T39QXG_20201003T195728_0001.jpg,,0.0,
0.038360655307769775,2020-03-02 06:58:01.024000+00:00,,0.8900148868560791,16384,,1.7881393432617188e-07,-0.17058657109737396,,S2A_MSIL2A_20200302T065801_R063_T39QXG_20200926T020245,2.9802322387695312e-08,S2A_MSIL2A_20200302T065801_R063_T39QXG_20200926T020245_0000.jpg,,0.0,
0.038360655307769775,2020-03-02 06:58:01.024000+00:00,,0.8900148868560791,16384,,1.7881393432617188e-07,-0.17058657109737396,,S2A_MSIL2A_20200302T065801_R063_T39QXG_20200926T020245,2.9802322387695312e-08,S2A_MSIL2A_20200302T065801_R063_T39QXG_20200926T020245_0001.jpg,,0.0,
0.043219685554504395,2020-02-21 06:59:11.024000+00:00,,0.9439916014671326,16384,,0.0,-0.12306275963783264,,S2A_MSIL2A_20200221T065911_R063_T39QXG_20200927T132322,1.4901161193847656e-08,S2A_MSIL2A_20200221T065911_R063_T39QXG_20200927T132322_0000.jpg,,0.0,
0.043219685554504395,2020-02-21 06:59:11.024000+00:00,,0.9439916014671326,16384,,0.0,-0.12306275963783264,,S2A_MSIL2A_20200221T065911_R063_T39QXG_20200927T132322,1.4901161193847656e-08,S2A_MSIL2A_20200221T065911_R063_T39QXG_20200927T132322_0001.jpg,,0.0,
0.034990161657333374,2020-02-16 06:59:39.024000+00:00,,0.8910350203514099,16384,,5.960464477539063e-08,-0.16508808732032776,,S2B_MSIL2A_20200216T065939_R063_T39QXG_20200929T114644,1.4901161193847656e-08,S2B_MSIL2A_20200216T065939_R063_T39QXG_20200929T114644_0000.jpg,,0.0,
0.034990161657333374,2020-02-16 06:59:39.024000+00:00,,0.8910350203514099,16384,,5.960464477539063e-08,-0.16508808732032776,,S2B_MSIL2A_20200216T065939_R063_T39QXG_20200929T114644,1.4901161193847656e-08,S2B_MSIL2A_20200216T065939_R063_T39QXG_20200929T114644_0001.jpg,,0.0,
0.038432776927948,2020-02-06 07:00:49.024000+00:00,,0.9117624759674072,16384,,1.7881393432617188e-07,-0.15283821523189545,,S2B_MSIL2A_20200206T070049_R063_T39QXG_20201001T025510,0.0,S2B_MSIL2A_20200206T070049_R063_T39QXG_20201001T025510_0000.jpg,,0.0,
0.03506883978843689,2020-02-01 07:01:11.024000+00:00,,0.9022665619850159,16384,,1.7881393432617188e-07,-0.15320733189582825,,S2A_MSIL2A_20200201T070111_R063_T39QXG_20200930T073942,2.9802322387695312e-08,S2A_MSIL2A_20200201T070111_R063_T39QXG_20200930T073942_0000.jpg,,0.0,
