tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px,chip_id,month_key,chlor_a,kd490,flh,sst
S2A_MSIL2A_20251104T063321_R077_T40QGL_20251104T090411_0000.jpg,S2A_MSIL2A_20251104T063321_R077_T40QGL_20251104T090411,2025-11-04 06:33:21.024000+00:00,-0.1337170302867889,1.4901161193847656e-08,0.0274196565151214,0.0,0.9226836562156676,1.1920928955078125e-07,16384,2025-11_92ef737075266a82,2025-11,0.161772,0.0232,0.0306499,28.245
S2A_MSIL2A_20251104T063321_R077_T40QGL_20251104T090411_0001.jpg,S2A_MSIL2A_20251104T063321_R077_T40QGL_20251104T090411,2025-11-04 06:33:21.024000+00:00,-0.1337170302867889,1.4901161193847656e-08,0.0274196565151214,0.0,0.9226836562156676,1.1920928955078125e-07,16384,2025-11_274ee3020e16184a,2025-11,0.161772,0.0232,0.0306499,28.245
S2C_MSIL2A_20251122T063211_R077_T40QGL_20251122T090818_0000.jpg,S2C_MSIL2A_20251122T063211_R077_T40QGL_20251122T090818,2025-11-22 06:32:11.025000+00:00,-0.1441155225038528,0.0,0.0252655446529388,0.0,0.9042880535125732,1.1920928955078125e-07,16384,2025-11_abe4dcfcd20f80a7,2025-11,0.143597,0.0352,0.068475,28.75
S2C_MSIL2A_20251122T063211_R077_T40QGL_20251122T090818_0001.jpg,S2C_MSIL2A_20251122T063211_R077_T40QGL_20251122T090818,2025-11-22 06:32:11.025000+00:00,-0.1441155225038528,0.0,0.0252655446529388,0.0,0.9042880535125732,1.1920928955078125e-07,16384,2025-11_b18255724a2e574e,2025-11,0.143597,0.0352,0.068475,28.75
