fai_mean,datetime,rednir_mean,valid_px,rednir_std,ndwi_mean,scene_id,ndwi_std,tile,fai_std,chlor_a,kd490,flh,sst,year,month,season,hab_label,__tag__,__src__,month_sin,month_cos,season_winter,season_spring,season_summer,season_autumn
0.044839322566986,2017-09-09 06:56:19.027000+00:00,0.9070813655853271,16384,1.1920928955078125e-07,-0.157337874174118,S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815,1.4901161193847656e-08,S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815_0000.jpg,0.0,0.741344,0.0852,,25.7933,2017,9,autumn,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.044839322566986,2017-09-09 06:56:19.027000+00:00,0.9070813655853271,16384,1.1920928955078125e-07,-0.157337874174118,S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815,1.4901161193847656e-08,S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815_0001.jpg,0.0,0.741344,0.0852,,25.7933,2017,9,autumn,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0548852682113647,2017-08-25 06:56:21.026000+00:00,0.930767297744751,16384,1.1920928955078125e-07,-0.1537606567144394,S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547,1.4901161193847656e-08,S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547_0000.jpg,0.0,0.57676,0.0738,0.235755,26.3283,2017,8,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0548852682113647,2017-08-25 06:56:21.026000+00:00,0.930767297744751,16384,1.1920928955078125e-07,-0.1537606567144394,S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547,1.4901161193847656e-08,S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547_0001.jpg,0.0,0.57676,0.0738,0.235755,26.3283,2017,8,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0479737743735313,2017-08-20 06:56:19.027000+00:00,0.9054860472679138,16384,0.0,-0.1651863306760788,S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237,0.0,S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237_0000.jpg,7.450580596923828e-09,0.426916,0.0641,0.214845,25.655,2017,8,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0479737743735313,2017-08-20 06:56:19.027000+00:00,0.9054860472679138,16384,0.0,-0.1651863306760788,S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237,0.0,S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237_0001.jpg,7.450580596923828e-09,0.426916,0.0641,0.214845,25.655,2017,8,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0518622994422912,2017-08-05 06:56:21.026000+00:00,0.91467946767807,16384,1.788139343261719e-07,-0.1642055809497833,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556,2.9802322387695312e-08,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556_0000.jpg,0.0,0.339185,0.0674,0.122046,25.37,2017,8,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0518622994422912,2017-08-05 06:56:21.026000+00:00,0.91467946767807,16384,1.788139343261719e-07,-0.1642055809497833,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556,2.9802322387695312e-08,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556_0001.jpg,0.0,0.339185,0.0674,0.122046,25.37,2017,8,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0390426144003868,2017-07-31 06:56:19.027000+00:00,0.8950853943824768,16384,1.788139343261719e-07,-0.1654534339904785,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720,0.0,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720_0000.jpg,7.450580596923828e-09,0.452843,0.0652,0.379235,25.7767,2017,7,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,-0.5000000000000001,-0.8660254037844386,0,0,1,0
0.0390426144003868,2017-07-31 06:56:19.027000+00:00,0.8950853943824768,16384,1.788139343261719e-07,-0.1654534339904785,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720,0.0,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720_0001.jpg,7.450580596923828e-09,0.452843,0.0652,0.379235,25.7767,2017,7,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,-0.5000000000000001,-0.8660254037844386,0,0,1,0
0.0431606546044349,2017-06-26 06:56:21.026000+00:00,0.9044514298439026,16384,1.788139343261719e-07,-0.1620793044567108,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612,1.4901161193847656e-08,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612_0000.jpg,7.450580596923828e-09,0.29478,0.0636,,25.8183,2017,6,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,1.2246467991473532e-16,-1.0,0,0,1,0
0.0431606546044349,2017-06-26 06:56:21.026000+00:00,0.9044514298439026,16384,1.788139343261719e-07,-0.1620793044567108,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612,1.4901161193847656e-08,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612_0001.jpg,7.450580596923828e-09,0.29478,0.0636,,25.8183,2017,6,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,1.2246467991473532e-16,-1.0,0,0,1,0
0.0446950420737266,2017-06-06 06:56:21.026000+00:00,0.9168644547462464,16384,1.788139343261719e-07,-0.1514034122228622,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041,0.0,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041_0000.jpg,7.450580596923828e-09,0.776011,0.0874,0.32883,26.0067,2017,6,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,1.2246467991473532e-16,-1.0,0,0,1,0
0.0446950420737266,2017-06-06 06:56:21.026000+00:00,0.9168644547462464,16384,1.788139343261719e-07,-0.1514034122228622,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041,0.0,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041_0001.jpg,7.450580596923828e-09,0.776011,0.0874,0.32883,26.0067,2017,6,summer,0,aerial_summer_2017,data/aerial_summer_2017/chip_indices_clean_hab.csv,1.2246467991473532e-16,-1.0,0,0,1,0
0.0421377196907997,2018-09-29 06:56:51.024000+00:00,0.9059388637542723,16384,1.788139343261719e-07,-0.1600859314203262,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705,1.4901161193847656e-08,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705_0000.jpg,7.450580596923828e-09,0.946864,0.0979,0.336352,26.385,2018,9,autumn,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0421377196907997,2018-09-29 06:56:51.024000+00:00,0.9059388637542723,16384,1.788139343261719e-07,-0.1600859314203262,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705,1.4901161193847656e-08,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705_0001.jpg,7.450580596923828e-09,0.946864,0.0979,0.336352,26.385,2018,9,autumn,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0395934581756591,2018-09-24 06:56:19.024000+00:00,0.9157702922821044,16384,1.1920928955078125e-07,-0.1448828876018524,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750,2.9802322387695312e-08,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750_0000.jpg,0.0,0.946864,0.0979,0.336352,26.385,2018,9,autumn,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0395934581756591,2018-09-24 06:56:19.024000+00:00,0.9157702922821044,16384,1.1920928955078125e-07,-0.1448828876018524,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750,2.9802322387695312e-08,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750_0001.jpg,0.0,0.946864,0.0979,0.336352,26.385,2018,9,autumn,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0470229387283325,2018-09-19 06:56:21.024000+00:00,0.9113800525665284,16384,1.1920928955078125e-07,-0.163395419716835,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121,0.0,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121_0000.jpg,0.0,0.384632,0.0626,0.23686,26.335,2018,9,autumn,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0470229387283325,2018-09-19 06:56:21.024000+00:00,0.9113800525665284,16384,1.1920928955078125e-07,-0.163395419716835,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121,0.0,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121_0001.jpg,0.0,0.384632,0.0626,0.23686,26.335,2018,9,autumn,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0424590334296226,2018-09-14 06:56:19.024000+00:00,0.8981236815452576,16384,0.0,-0.1677370965480804,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434,2.9802322387695312e-08,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434_0000.jpg,7.450580596923828e-09,0.384632,0.0626,0.23686,26.335,2018,9,autumn,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0424590334296226,2018-09-14 06:56:19.024000+00:00,0.8981236815452576,16384,0.0,-0.1677370965480804,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434,2.9802322387695312e-08,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434_0001.jpg,7.450580596923828e-09,0.384632,0.0626,0.23686,26.335,2018,9,autumn,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0420393347740173,2018-09-09 06:56:21.024000+00:00,0.8946921825408936,16384,1.788139343261719e-07,-0.1705683767795562,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028,2.9802322387695312e-08,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028_0000.jpg,0.0,1.51576,0.1302,0.456075,26.4417,2018,9,autumn,1,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0420393347740173,2018-09-09 06:56:21.024000+00:00,0.8946921825408936,16384,1.788139343261719e-07,-0.1705683767795562,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028,2.9802322387695312e-08,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028_0001.jpg,0.0,1.51576,0.1302,0.456075,26.4417,2018,9,autumn,1,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0411606803536415,2018-09-04 06:56:19.024000+00:00,0.8995077610015869,16384,1.788139343261719e-07,-0.1637744754552841,S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613,0.0,S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613_0000.jpg,7.450580596923828e-09,0.575683,0.075,0.382635,25.72,2018,9,autumn,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0411606803536415,2018-09-04 06:56:19.024000+00:00,0.8995077610015869,16384,1.788139343261719e-07,-0.1637744754552841,S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613,0.0,S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613_0001.jpg,7.450580596923828e-09,0.575683,0.075,0.382635,25.72,2018,9,autumn,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0448196902871131,2018-08-30 06:56:21.024000+00:00,0.9157285094261168,16384,0.0,-0.153169646859169,S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110,0.0,S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110_0000.jpg,7.450580596923828e-09,0.575683,0.075,0.382635,25.72,2018,8,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0448196902871131,2018-08-30 06:56:21.024000+00:00,0.9157285094261168,16384,0.0,-0.153169646859169,S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110,0.0,S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110_0001.jpg,7.450580596923828e-09,0.575683,0.075,0.382635,25.72,2018,8,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0354360938072204,2018-08-25 06:56:19.024000+00:00,0.90119069814682,16384,1.1920928955078125e-07,-0.1532414704561233,S2B_MSIL2A_20180825T065619_R063_T39QXG_20201011T065431,0.0,S2B_MSIL2A_20180825T065619_R063_T39QXG_20201011T065431_0000.jpg,0.0,,,,24.9917,2018,8,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0354360938072204,2018-08-25 06:56:19.024000+00:00,0.90119069814682,16384,1.1920928955078125e-07,-0.1532414704561233,S2B_MSIL2A_20180825T065619_R063_T39QXG_20201011T065431,0.0,S2B_MSIL2A_20180825T065619_R063_T39QXG_20201011T065431_0001.jpg,0.0,,,,24.9917,2018,8,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0417311415076255,2018-08-20 06:56:21.024000+00:00,0.9043675065040588,16384,0.0,-0.1607653349637985,S2A_MSIL2A_20180820T065621_R063_T39QXG_20201011T042051,0.0,S2A_MSIL2A_20180820T065621_R063_T39QXG_20201011T042051_0000.jpg,7.450580596923828e-09,0.551472,0.0746,0.185704,25.355,2018,8,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0417311415076255,2018-08-20 06:56:21.024000+00:00,0.9043675065040588,16384,0.0,-0.1607653349637985,S2A_MSIL2A_20180820T065621_R063_T39QXG_20201011T042051,0.0,S2A_MSIL2A_20180820T065621_R063_T39QXG_20201011T042051_0001.jpg,7.450580596923828e-09,0.551472,0.0746,0.185704,25.355,2018,8,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0386622920632362,2018-08-15 06:57:29.024000+00:00,0.8991031050682068,16384,0.0,-0.1586140096187591,S2B_MSIL2A_20180815T065729_R063_T39QXG_20201011T021229,0.0,S2B_MSIL2A_20180815T065729_R063_T39QXG_20201011T021229_0000.jpg,7.450580596923828e-09,0.551472,0.0746,0.185704,25.355,2018,8,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0386622920632362,2018-08-15 06:57:29.024000+00:00,0.8991031050682068,16384,0.0,-0.1586140096187591,S2B_MSIL2A_20180815T065729_R063_T39QXG_20201011T021229,0.0,S2B_MSIL2A_20180815T065729_R063_T39QXG_20201011T021229_0001.jpg,7.450580596923828e-09,0.551472,0.0746,0.185704,25.355,2018,8,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0476786866784095,2018-07-16 06:56:19.024000+00:00,0.9020482897758484,16384,1.1920928955078125e-07,-0.1678117960691452,S2B_MSIL2A_20180716T065619_R063_T39QXG_20201011T163441,0.0,S2B_MSIL2A_20180716T065619_R063_T39QXG_20201011T163441_0000.jpg,7.450580596923828e-09,0.63296,0.0779,0.168647,25.2067,2018,7,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.5000000000000001,-0.8660254037844386,0,0,1,0
0.0476786866784095,2018-07-16 06:56:19.024000+00:00,0.9020482897758484,16384,1.1920928955078125e-07,-0.1678117960691452,S2B_MSIL2A_20180716T065619_R063_T39QXG_20201011T163441,0.0,S2B_MSIL2A_20180716T065619_R063_T39QXG_20201011T163441_0001.jpg,7.450580596923828e-09,0.63296,0.0779,0.168647,25.2067,2018,7,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.5000000000000001,-0.8660254037844386,0,0,1,0
0.0408328175544738,2018-07-06 06:56:19.024000+00:00,0.906686782836914,16384,0.0,-0.1566378772258758,S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309,2.9802322387695312e-08,S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309_0000.jpg,0.0,0.679299,0.082,,24.6,2018,7,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.5000000000000001,-0.8660254037844386,0,0,1,0
0.0408328175544738,2018-07-06 06:56:19.024000+00:00,0.906686782836914,16384,0.0,-0.1566378772258758,S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309,2.9802322387695312e-08,S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309_0001.jpg,0.0,0.679299,0.082,,24.6,2018,7,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.5000000000000001,-0.8660254037844386,0,0,1,0
0.0481508374214172,2018-07-01 06:56:21.024000+00:00,0.9213922023773192,16384,2.384185791015625e-07,-0.1551601588726043,S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015,2.9802322387695312e-08,S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015_0000.jpg,0.0,0.906392,0.0943,0.42845,26.1267,2018,7,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.5000000000000001,-0.8660254037844386,0,0,1,0
0.0481508374214172,2018-07-01 06:56:21.024000+00:00,0.9213922023773192,16384,2.384185791015625e-07,-0.1551601588726043,S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015,2.9802322387695312e-08,S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015_0001.jpg,0.0,0.906392,0.0943,0.42845,26.1267,2018,7,summer,0,aerial_summer_2018,data/aerial_summer_2018/chip_indices_clean_hab.csv,-0.5000000000000001,-0.8660254037844386,0,0,1,0
0.0438622832298278,2019-09-29 06:56:49.024000+00:00,0.9246671199798584,16384,2.384185791015625e-07,-0.1450235545635223,S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042,1.4901161193847656e-08,S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042_0000.jpg,0.0,,,,,2019,9,autumn,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0438622832298278,2019-09-29 06:56:49.024000+00:00,0.9246671199798584,16384,2.384185791015625e-07,-0.1450235545635223,S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042,1.4901161193847656e-08,S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042_0001.jpg,0.0,,,,,2019,9,autumn,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0459081903100013,2019-09-19 06:56:19.024000+00:00,0.9068841338157654,16384,1.788139343261719e-07,-0.1620821058750152,S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137,0.0,S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137_0000.jpg,7.450580596923828e-09,,,,,2019,9,autumn,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0459081903100013,2019-09-19 06:56:19.024000+00:00,0.9068841338157654,16384,1.788139343261719e-07,-0.1620821058750152,S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137,0.0,S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137_0001.jpg,7.450580596923828e-09,,,,,2019,9,autumn,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0427541509270668,2019-09-14 06:56:21.024000+00:00,0.9148313999176024,16384,2.384185791015625e-07,-0.139967530965805,S2A_MSIL2A_20190914T065621_R063_T39QXG_20201004T125801,1.4901161193847656e-08,S2A_MSIL2A_20190914T065621_R063_T39QXG_20201004T125801_0000.jpg,7.450580596923828e-09,,,,,2019,9,autumn,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0427541509270668,2019-09-14 06:56:21.024000+00:00,0.9148313999176024,16384,2.384185791015625e-07,-0.139967530965805,S2A_MSIL2A_20190914T065621_R063_T39QXG_20201004T125801,1.4901161193847656e-08,S2A_MSIL2A_20190914T065621_R063_T39QXG_20201004T125801_0001.jpg,7.450580596923828e-09,,,,,2019,9,autumn,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0460721254348754,2019-09-09 06:56:29.024000+00:00,0.9107962250709534,16384,1.1920928955078125e-07,-0.1583954989910125,S2B_MSIL2A_20190909T065629_R063_T39QXG_20201004T111201,1.4901161193847656e-08,S2B_MSIL2A_20190909T065629_R063_T39QXG_20201004T111201_0000.jpg,0.0,,,,,2019,9,autumn,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0460721254348754,2019-09-09 06:56:29.024000+00:00,0.9107962250709534,16384,1.1920928955078125e-07,-0.1583954989910125,S2B_MSIL2A_20190909T065629_R063_T39QXG_20201004T111201,1.4901161193847656e-08,S2B_MSIL2A_20190909T065629_R063_T39QXG_20201004T111201_0001.jpg,0.0,,,,,2019,9,autumn,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0452393516898155,2019-09-04 06:56:21.024000+00:00,0.9051705002784728,16384,1.1920928955078125e-07,-0.1626422107219696,S2A_MSIL2A_20190904T065621_R063_T39QXG_20201004T090539,2.9802322387695312e-08,S2A_MSIL2A_20190904T065621_R063_T39QXG_20201004T090539_0000.jpg,7.450580596923828e-09,1.36825,0.122,,25.5267,2019,9,autumn,1,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0452393516898155,2019-09-04 06:56:21.024000+00:00,0.9051705002784728,16384,1.1920928955078125e-07,-0.1626422107219696,S2A_MSIL2A_20190904T065621_R063_T39QXG_20201004T090539,2.9802322387695312e-08,S2A_MSIL2A_20190904T065621_R063_T39QXG_20201004T090539_0001.jpg,7.450580596923828e-09,1.36825,0.122,,25.5267,2019,9,autumn,1,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-1.0,-1.8369701987210297e-16,0,0,0,1
0.0414163842797279,2019-08-30 06:56:29.024000+00:00,0.8874102234840393,16384,0.0,-0.1731252521276474,S2B_MSIL2A_20190830T065629_R063_T39QXG_20201005T065706,0.0,S2B_MSIL2A_20190830T065629_R063_T39QXG_20201005T065706_0000.jpg,7.450580596923828e-09,,,,,2019,8,summer,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0414163842797279,2019-08-30 06:56:29.024000+00:00,0.8874102234840393,16384,0.0,-0.1731252521276474,S2B_MSIL2A_20190830T065629_R063_T39QXG_20201005T065706,0.0,S2B_MSIL2A_20190830T065629_R063_T39QXG_20201005T065706_0001.jpg,7.450580596923828e-09,,,,,2019,8,summer,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0466688647866249,2019-08-25 06:56:21.024000+00:00,0.9066040515899658,16384,1.788139343261719e-07,-0.1611194759607315,S2A_MSIL2A_20190825T065621_R063_T39QXG_20201005T043538,0.0,S2A_MSIL2A_20190825T065621_R063_T39QXG_20201005T043538_0000.jpg,7.450580596923828e-09,1.04291,0.1034,0.100123,25.22,2019,8,summer,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0466688647866249,2019-08-25 06:56:21.024000+00:00,0.9066040515899658,16384,1.788139343261719e-07,-0.1611194759607315,S2A_MSIL2A_20190825T065621_R063_T39QXG_20201005T043538,0.0,S2A_MSIL2A_20190825T065621_R063_T39QXG_20201005T043538_0001.jpg,7.450580596923828e-09,1.04291,0.1034,0.100123,25.22,2019,8,summer,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0450688600540161,2019-08-20 06:56:29.024000+00:00,0.9432661533355712,16384,2.384185791015625e-07,-0.1312259137630462,S2B_MSIL2A_20190820T065629_R063_T39QXG_20201005T024629,1.4901161193847656e-08,S2B_MSIL2A_20190820T065629_R063_T39QXG_20201005T024629_0000.jpg,0.0,,,,,2019,8,summer,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0450688600540161,2019-08-20 06:56:29.024000+00:00,0.9432661533355712,16384,2.384185791015625e-07,-0.1312259137630462,S2B_MSIL2A_20190820T065629_R063_T39QXG_20201005T024629,1.4901161193847656e-08,S2B_MSIL2A_20190820T065629_R063_T39QXG_20201005T024629_0001.jpg,0.0,,,,,2019,8,summer,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
0.0436918139457702,2019-08-15 06:56:31.024000+00:00,0.9187584519386292,16384,5.960464477539065e-08,-0.1516757309436798,S2A_MSIL2A_20190815T065631_R063_T39QXG_20201005T003451,1.4901161193847656e-08,S2A_MSIL2A_20190815T065631_R063_T39QXG_20201005T003451_0000.jpg,0.0,0.245151,0.0494,,25.1883,2019,8,summer,0,aerial_summer_2019,data/aerial_summer_2019/chip_indices_clean_hab.csv,-0.8660254037844384,-0.5000000000000004,0,0,1,0
