tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px
S2B_MSIL2A_20180331T070619_R106_T39QXG_20201013T171713_0000.jpg,S2B_MSIL2A_20180331T070619_R106_T39QXG_20201013T171713,2018-03-31 07:06:19.027000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20180331T070619_R106_T39QXG_20201013T171713_0001.jpg,S2B_MSIL2A_20180331T070619_R106_T39QXG_20201013T171713,2018-03-31 07:06:19.027000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20180328T065919_R063_T39QXG_20201013T154107_0000.jpg,S2B_MSIL2A_20180328T065919_R063_T39QXG_20201013T154107,2018-03-28 06:59:19.027000+00:00,-0.19224748015403748,2.9802322387695312e-08,0.03998035192489624,0.0,0.8632269501686096,1.1920928955078125e-07,16384
S2B_MSIL2A_20180328T065919_R063_T39QXG_20201013T154107_0001.jpg,S2B_MSIL2A_20180328T065919_R063_T39QXG_20201013T154107,2018-03-28 06:59:19.027000+00:00,-0.19224748015403748,2.9802322387695312e-08,0.03998035192489624,0.0,0.8632269501686096,1.1920928955078125e-07,16384
S2A_MSIL2A_20180326T070621_R106_T39QXG_20201013T142420_0000.jpg,S2A_MSIL2A_20180326T070621_R106_T39QXG_20201013T142420,2018-03-26 07:06:21.026000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20180326T070621_R106_T39QXG_20201013T142420_0001.jpg,S2A_MSIL2A_20180326T070621_R106_T39QXG_20201013T142420,2018-03-26 07:06:21.026000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2A_MSIL2A_20180323T065621_R063_T39QXG_20201013T125706_0000.jpg,S2A_MSIL2A_20180323T065621_R063_T39QXG_20201013T125706,2018-03-23 06:56:21.026000+00:00,-0.19463683664798737,0.0,0.04162623733282089,7.450580596923828e-09,0.8668715953826904,1.7881393432617188e-07,16384
S2A_MSIL2A_20180323T065621_R063_T39QXG_20201013T125706_0001.jpg,S2A_MSIL2A_20180323T065621_R063_T39QXG_20201013T125706,2018-03-23 06:56:21.026000+00:00,-0.19463683664798737,0.0,0.04162623733282089,7.450580596923828e-09,0.8668715953826904,1.7881393432617188e-07,16384
S2B_MSIL2A_20180321T070619_R106_T39QXG_20201013T121532_0000.jpg,S2B_MSIL2A_20180321T070619_R106_T39QXG_20201013T121532,2018-03-21 07:06:19.027000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
S2B_MSIL2A_20180321T070619_R106_T39QXG_20201013T121532_0001.jpg,S2B_MSIL2A_20180321T070619_R106_T39QXG_20201013T121532,2018-03-21 07:06:19.027000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384
