chip_id,p_frcnn_r50_med,p_frcnn_mb_med,p_ssd_mb_med
S2B_MSIL2A_20180319T062619_R077_T40QGL_20201013T111702_0000,0.9666242599487305,0.2466759830713272,0.4262806177139282
S2B_MSIL2A_20180319T062619_R077_T40QGL_20201013T111702_0001,0.8357846140861511,0.25921472907066345,0.42312413454055786
