chip_id,p_frcnn_r50_med,p_frcnn_mb_med,p_ssd_mb_med
S2A_MSIL2A_20251008T064321_R120_T40QFM_20251008T094621_0000,0.9426771998405457,0.2941827178001404,0.4435907304286957
S2A_MSIL2A_20251008T064321_R120_T40QFM_20251008T094621_0001,0.891999363899231,0.1860111653804779,0.44108426570892334
S2B_MSIL2A_20251011T063719_R120_T40QFM_20251011T102745_0000,0.9370176196098328,0.3261754810810089,0.4111579358577728
S2B_MSIL2A_20251011T063719_R120_T40QFM_20251011T102745_0001,0.8871000409126282,0.1830257922410965,0.4104410409927368
S2B_MSIL2A_20251021T063819_R120_T40QFM_20251021T092131_0000,0.9385272264480591,0.2916295826435089,0.4457988142967224
S2B_MSIL2A_20251021T063819_R120_T40QFM_20251021T092131_0001,0.916016697883606,0.20519331097602844,0.40951648354530334
S2C_MSIL2A_20251026T064001_R120_T40QFM_20251026T094908_0000,0.9168630838394165,0.2961013913154602,0.4680216908454895
S2C_MSIL2A_20251026T064001_R120_T40QFM_20251026T094908_0001,0.8693760633468628,0.1612061858177185,0.44677868485450745
