chip_id,p_frcnn_r50_med,p_frcnn_mb_med,p_ssd_mb_med
S2B_MSIL2A_20250124T064059_R120_T40QFM_20250124T093054_0000,0.9234582781791687,0.18015740811824799,0.3824649751186371
S2B_MSIL2A_20250124T064059_R120_T40QFM_20250124T093054_0001,0.9031674861907959,0.2229340672492981,0.39905330538749695
S2C_MSIL2A_20250129T064151_R120_T40QFM_20250129T101710_0000,0.9410818815231323,0.20066779851913452,0.43426066637039185
S2C_MSIL2A_20250129T064151_R120_T40QFM_20250129T101710_0001,0.8741672039031982,0.21009895205497742,0.3912851810455322
