chip_id,p_frcnn_r50_med,p_frcnn_mb_med,p_ssd_mb_med
S2B_MSIL2A_20250404T063629_R120_T40QFM_20250404T084432_0000,0.9355997443199158,0.30460435152053833,0.45256295800209045
S2B_MSIL2A_20250404T063629_R120_T40QFM_20250404T084432_0001,0.8874642252922058,0.17211051285266876,0.43905624747276306
S2C_MSIL2A_20250409T063651_R120_T40QFM_20250409T120915_0000,0.9178889989852905,0.2838694453239441,0.38655081391334534
S2C_MSIL2A_20250409T063651_R120_T40QFM_20250409T120915_0001,0.8815340995788574,0.228665292263031,0.4317149519920349
S2C_MSIL2A_20250419T063651_R120_T40QFM_20250419T115613_0000,0.9615950584411621,0.2404908835887909,0.3784237802028656
S2C_MSIL2A_20250419T063651_R120_T40QFM_20250419T115613_0001,0.9304384589195251,0.17031162977218628,0.41151145100593567
S2C_MSIL2A_20250429T063651_R120_T40QFM_20250429T115214_0000,0.9376870393753052,0.3569183945655823,0.42472055554389954
S2C_MSIL2A_20250429T063651_R120_T40QFM_20250429T115214_0001,0.9100776314735413,0.2670440673828125,0.3690851330757141
