chip_id,p_frcnn_r50_med,p_frcnn_mb_med,p_ssd_mb_med
S2B_MSIL2A_20251110T064009_R120_T40QFM_20251110T091019_0000,0.9186956286430359,0.2576785087585449,0.43038254976272583
S2B_MSIL2A_20251110T064009_R120_T40QFM_20251110T091019_0001,0.8641344904899597,0.23278984427452087,0.4467473328113556
S2B_MSIL2A_20251120T064049_R120_T40QFM_20251120T084509_0000,0.8882916569709778,0.24799227714538574,0.43432512879371643
S2B_MSIL2A_20251120T064049_R120_T40QFM_20251120T084509_0001,0.8343859314918518,0.16691869497299194,0.4123533070087433
S2C_MSIL2A_20251105T064101_R120_T40QFM_20251105T093909_0000,0.9323248863220215,0.26720649003982544,0.45364394783973694
S2C_MSIL2A_20251105T064101_R120_T40QFM_20251105T093909_0001,0.8755025267601013,0.17965736985206604,0.4317290782928467
S2C_MSIL2A_20251125T064231_R120_T40QFM_20251125T110208_0000,0.9198610186576843,0.2571291923522949,0.38065165281295776
S2C_MSIL2A_20251125T064231_R120_T40QFM_20251125T110208_0001,0.8577101826667786,0.15352292358875275,0.41638657450675964
