chip_id,p_frcnn_r50_med,p_frcnn_mb_med,p_ssd_mb_med
S2B_MSIL2A_20180207T063029_R077_T40QGL_20201013T195609_0000,0.9341439604759216,0.2216992974281311,0.4434879422187805
S2B_MSIL2A_20180207T063029_R077_T40QGL_20201013T195609_0001,0.8447542190551758,0.30734139680862427,0.38934680819511414
S2B_MSIL2A_20180217T062919_R077_T40QGL_20201013T222428_0000,0.9701491594314575,0.1989993453025818,0.4654724895954132
S2B_MSIL2A_20180217T062919_R077_T40QGL_20201013T222428_0001,0.8570209741592407,0.2989186644554138,0.43881872296333313
