scene_id,scene_id,tile_lat,tile_lon,source_csv
S2A_MSIL2A_20190428T062631_R077_T40QGL_20201105T205728,S2A_MSIL2A_20190428T062631_R077_T40QGL_20201105T205728,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190428T062631_R077_T40QGL_20201105T205728,S2A_MSIL2A_20190428T062631_R077_T40QGL_20201105T205728,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190503T062639_R077_T40QGL_20201006T093617,S2B_MSIL2A_20190503T062639_R077_T40QGL_20201006T093617,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190503T062639_R077_T40QGL_20201006T093617,S2B_MSIL2A_20190503T062639_R077_T40QGL_20201006T093617,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190528T062631_R077_T40QGL_20201006T191629,S2A_MSIL2A_20190528T062631_R077_T40QGL_20201006T191629,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190528T062631_R077_T40QGL_20201006T191629,S2A_MSIL2A_20190528T062631_R077_T40QGL_20201006T191629,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190607T062631_R077_T40QGL_20201005T230634,S2A_MSIL2A_20190607T062631_R077_T40QGL_20201005T230634,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190607T062631_R077_T40QGL_20201005T230634,S2A_MSIL2A_20190607T062631_R077_T40QGL_20201005T230634,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190612T062639_R077_T40QGL_20201006T012129,S2B_MSIL2A_20190612T062639_R077_T40QGL_20201006T012129,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190612T062639_R077_T40QGL_20201006T012129,S2B_MSIL2A_20190612T062639_R077_T40QGL_20201006T012129,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190627T062631_R077_T40QGL_20201006T065428,S2A_MSIL2A_20190627T062631_R077_T40QGL_20201006T065428,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20190627T062631_R077_T40QGL_20201006T065428,S2A_MSIL2A_20190627T062631_R077_T40QGL_20201006T065428,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190702T062639_R077_T40QGL_20201005T081837,S2B_MSIL2A_20190702T062639_R077_T40QGL_20201005T081837,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20190702T062639_R077_T40QGL_20201005T081837,S2B_MSIL2A_20190702T062639_R077_T40QGL_20201005T081837,2.3342290240858468,51.88488815179957,
