trajectory_id,lon,lat,timestamp
11367,59.425095086469014,22.642239827478576,1638599551024
11367,59.42971229209519,22.646278513826093,1638685951024
11367,59.41623878128266,22.648041898687932,1638772351024
11367,59.41564443962193,22.641196560272938,1638858751024
11367,59.42751301680852,22.638044436842144,1638945151024
11367,59.41854338103076,22.641984455015173,1639031551024
11367,59.418344686758786,22.63955391883213,1639117951024
11367,59.410387150154946,22.64493588043258,1639204351024
11367,59.412216443878464,22.638490930430823,1639290751024
11368,59.452972999999986,22.622075,1638081139024
11368,59.452688694224264,22.629708758913818,1638167539024
11368,59.45100821952667,22.618713943711928,1638253939024
11368,59.46251985401403,22.620190406040862,1638340339024
11368,59.46091145439749,22.620574049661442,1638426739024
11368,59.458374022642545,22.616924392311738,1638513139024
11368,59.458273836306205,22.615760602675312,1638513151024
11368,59.4657032793061,22.61832084641764,1638599551024
11368,59.46953791502881,22.630046167929308,1638685951024
11368,59.4567836051726,22.632601412977195,1638772351024
11368,59.454617300207076,22.630889421494544,1638858751024
11368,59.45476457526354,22.624175625308332,1638945151024
11368,59.45385133091153,22.621965145514302,1639031551024
11368,59.45196196385493,22.615575281849754,1639117951024
11368,59.446870086809554,22.616774278241568,1639204351024
11368,59.443995421319386,22.619311846967275,1639290751024
11369,59.452972999999986,22.622075,1638081139024
11369,59.45374057069404,22.623163314887538,1638167539024
11369,59.45626363940664,22.622938626637538,1638253939024
11369,59.46066170567218,22.62471585891376,1638340339024
11369,59.47078380386586,22.62974355586241,1638426739024
11369,59.47537991935212,22.628079593053172,1638513139024
11369,59.48214582455762,22.61803757082856,1638513151024
11369,59.48751561762856,22.609922899804054,1638599551024
11369,59.472494369452875,22.60146776916038,1638685951024
11369,59.46836214293745,22.59996055405133,1638772351024
11369,59.46957295838726,22.58558640409678,1638858751024
11369,59.46702123073101,22.595070972520283,1638945151024
11369,59.46569463765866,22.597412154696364,1639031551024
11369,59.45697608837014,22.59174243932429,1639117951024
11369,59.46160278928676,22.594947908232715,1639204351024
11369,59.466638031092344,22.58908570798854,1639290751024
11370,59.452972999999986,22.622075,1638081139024
11370,59.455401827905916,22.62049988377367,1638167539024
11370,59.44996374747359,22.620736443276225,1638253939024
11370,59.45456655264985,22.624460098220293,1638340339024
11370,59.44500994795945,22.62812338135611,1638426739024
11370,59.44477459930229,22.632680240942197,1638513139024
11370,59.45330207639893,22.626589536033656,1638513151024
11370,59.45603176084526,22.627305943102737,1638599551024
11370,59.45246227094748,22.633036194829756,1638685951024
11370,59.4494619481913,22.628235994368136,1638772351024
11370,59.45134808447071,22.62971855820444,1638858751024
11370,59.4623980206583,22.624846966154674,1638945151024
11370,59.46460625689724,22.620316253700718,1639031551024
11370,59.46454040017147,22.625915266749146,1639117951024
11370,59.46368924831546,22.61625647855226,1639204351024
11370,59.46561464567594,22.615063256837963,1639290751024
11371,59.452972999999986,22.622075,1638081139024
11371,59.443686712013886,22.625573316062546,1638167539024
11371,59.451781812688466,22.627196439741205,1638253939024
11371,59.46178074614659,22.63163194179665,1638340339024
11371,59.46162280954579,22.631820923178694,1638426739024
11371,59.46828858651881,22.62890363299194,1638513139024
11371,59.48697832247703,22.623443523664037,1638513151024
11371,59.486574176580746,22.59663998127293,1638599551024
11371,59.49003669775905,22.594150453949627,1638685951024
11371,59.49931730863122,22.59191026419638,1638772351024
11371,59.49163449413874,22.5883812051991,1638858751024
11371,59.49165158296404,22.587291189474396,1638945151024
11371,59.49477476102885,22.583216086866013,1639031551024
11371,59.49876003591743,22.576191149923474,1639117951024
11371,59.501998893378186,22.578134843659647,1639204351024
11371,59.50701328402556,22.585792046951518,1639290751024
11372,59.452972999999986,22.622075,1638081139024
11372,59.447638712644675,22.631016821716198,1638167539024
11372,59.445256661432296,22.63174918976984,1638253939024
11372,59.453273518966455,22.63062464068819,1638340339024
11372,59.4481121794517,22.62135390296615,1638426739024
11372,59.451454264660526,22.62655266323315,1638513139024
11372,59.441183530128626,22.636340379425476,1638513151024
11372,59.44086754992523,22.647256380817506,1638599551024
11372,59.441166368729995,22.645686008582146,1638685951024
11372,59.438709438596504,22.647595078151742,1638772351024
11372,59.44294711991543,22.64280059221485,1638858751024
11372,59.437668076668956,22.628033232289535,1638945151024
11372,59.44165300018733,22.619355031586124,1639031551024
11372,59.44100332313528,22.62315879633703,1639117951024
11372,59.43484165975599,22.633844577020135,1639204351024
11372,59.429761779588716,22.630128343304825,1639290751024
11373,59.452972999999986,22.622075,1638081139024
11373,59.44704233717809,22.624723111738014,1638167539024
11373,59.444544970663,22.622901502309013,1638253939024
11373,59.44165513060889,22.619488016501254,1638340339024
11373,59.442633559764545,22.625812620897392,1638426739024
11373,59.4472198885816,22.621672874275667,1638513139024
11373,59.443029288342075,22.617335258841663,1638513151024
11373,59.44600665799484,22.61554248958699,1638599551024
11373,59.44859199468846,22.61248816779291,1638685951024
11373,59.4572311053503,22.613757237755372,1638772351024
11373,59.46148466226347,22.606088252891034,1638858751024
11373,59.4604366153429,22.60903369437468,1638945151024
11373,59.473365526756226,22.611866080593497,1639031551024
11373,59.48631062158492,22.611661893287636,1639117951024
11373,59.482547205390404,22.611076918238282,1639204351024
11373,59.48893664636668,22.609972214258985,1639290751024
11374,59.452972999999986,22.622075,1638081139024
11374,59.44766157372169,22.615202441019537,1638167539024
11374,59.428933236256626,22.59834901745155,1638253939024
11374,59.431098756995254,22.59281819320942,1638340339024
11374,59.422187456895415,22.595538599109734,1638426739024
11374,59.42232639152974,22.592476473047483,1638513139024
11374,59.42711407907194,22.594771420865406,1638513151024
11374,59.43390057186588,22.59763791326392,1638599551024
11374,59.439641758965934,22.594773015139086,1638685951024
11374,59.44116015336175,22.597721313874157,1638772351024
11374,59.4452683219329,22.593377964661066,1638858751024
11374,59.44439127981818,22.598555193145643,1638945151024
11374,59.4464282927668,22.610164264907212,1639031551024
11374,59.44760394767371,22.605747108336555,1639117951024
11374,59.44047618010612,22.600644012489386,1639204351024
11374,59.43661550338837,22.605666600100076,1639290751024
11375,59.452972999999986,22.622075,1638081139024
11375,59.44832328105301,22.636868163692963,1638167539024
11375,59.43415112982228,22.646016235314857,1638253939024
11375,59.440759070494295,22.655134605351755,1638340339024
11375,59.446546005296625,22.65307242850692,1638426739024
11375,59.44128917746761,22.648558426661403,1638513139024
11375,59.44286886633796,22.651796756415724,1638513151024
11375,59.44785892480667,22.649134055483447,1638599551024
11375,59.43863515285403,22.649119295210284,1638685951024
11375,59.45396428981138,22.650688723751202,1638772351024
11375,59.45999987174616,22.649966176790198,1638858751024
11375,59.44887437737299,22.643244133961012,1638945151024
