pid,lon,lat,time
344,59.455760341602314,22.611293616137537,1499927189027
344,59.45576399152776,22.610329738930087,1500013589027
344,59.46119894757652,22.61471612908702,1500099989027
344,59.47626091603172,22.611517431685417,1500186389027
344,59.47266496302231,22.62348686091134,1500272789027
344,59.48336951286234,22.616946534923148,1500359189027
344,59.48305362201614,22.61274550936227,1500445589027
344,59.475910156871464,22.61537398810886,1500531989027
344,59.46677447638339,22.619591799371705,1500618389027
344,59.46214546730613,22.61005081335196,1500704789027
344,59.46810559244412,22.608822744892063,1500791189027
344,59.45965105479371,22.59843367564132,1500877589027
344,59.45596388932464,22.59928342150598,1500963989027
344,59.4542232369339,22.5882593706456,1501050389027
344,59.4558743492903,22.584721979375267,1501136789027
346,59.452972999999986,22.622075,1499840789027
346,59.447123649767946,22.629413111382295,1499927189027
346,59.43824800293294,22.632008111007295,1500013589027
346,59.44276011848768,22.63008101887096,1500099989027
346,59.44341833396052,22.627993831417793,1500186389027
346,59.455527885579414,22.625140126895076,1500272789027
346,59.465732931153866,22.623871788503234,1500359189027
346,59.456011623858416,22.637175513418185,1500445589027
346,59.47005729184343,22.63081031373623,1500531989027
346,59.47887889061644,22.643173435486165,1500618389027
346,59.51478553492194,22.621843674767415,1500704789027
346,59.54122621290878,22.59322205179779,1500791189027
346,59.54332916030097,22.590163725624414,1500877589027
346,59.54241848343199,22.579694096710952,1500963989027
346,59.545900257416974,22.5840089954854,1501050389027
346,59.560494334309425,22.577310445055296,1501136789027
351,59.452972999999986,22.622075,1499840789027
351,59.446568352472184,22.625979843658023,1499927189027
351,59.452805954717746,22.623305451608264,1500013589027
351,59.45243270527397,22.626680968078787,1500099989027
351,59.444848705427205,22.63155728836697,1500186389027
351,59.45009137947971,22.624339511901933,1500272789027
351,59.45801656683062,22.617531690475932,1500359189027
351,59.45640606136024,22.61263420559482,1500445589027
351,59.44836330604426,22.625458929194885,1500531989027
351,59.44769321667948,22.631400811549387,1500618389027
351,59.44688212612729,22.650876597880217,1500704789027
351,59.45547967418727,22.647449715181494,1500791189027
351,59.45322252102514,22.650212204206237,1500877589027
351,59.44555412038136,22.64374155929451,1500963989027
351,59.435459295012095,22.654127134311192,1501050389027
351,59.43904296550067,22.65038912058989,1501136789027
379,59.452972999999986,22.622075,1502000791026
379,59.449834547333694,22.63164017504162,1502087191026
379,59.46595722987339,22.632765436090835,1502173591026
379,59.46144617798478,22.62930138024185,1502259991026
379,59.45412393484549,22.62365190880374,1502346391026
379,59.44514163484919,22.621076513471156,1502432791026
379,59.43386699910175,22.623485090334803,1502519191026
379,59.44007425117718,22.622364349354218,1502605591026
379,59.445551738685595,22.624525749694165,1502691991026
379,59.447056367475,22.616708792551034,1502778391026
379,59.44282263733382,22.61470900618766,1502864791026
379,59.43499444498357,22.617725028379628,1502951191026
379,59.42350936965917,22.612697193192055,1503037591026
379,59.42915867318786,22.616267613108903,1503123991026
379,59.44054464860653,22.620156912366063,1503210391026
379,59.44620633818684,22.619951360241007,1503296791026
385,59.452972999999986,22.622075,1502000791026
385,59.45390879111204,22.635709633326044,1502087191026
385,59.46204063286524,22.6328990051456,1502173591026
385,59.46087511533915,22.626030439873393,1502259991026
385,59.46694267679021,22.619381232272215,1502346391026
385,59.467253784396064,22.620284818958943,1502432791026
385,59.47822504917286,22.632685291387467,1502519191026
385,59.50646407952888,22.621734099296795,1502605591026
385,59.53279804373915,22.599664431198416,1502691991026
385,59.53038250188288,22.59479911794423,1502778391026
385,59.53488838704422,22.58877545601309,1502864791026
385,59.53570677097832,22.59189581417587,1502951191026
385,59.53496444307143,22.596655871364923,1503037591026
385,59.5314439773835,22.60368940773087,1503123991026
385,59.54140461150055,22.60623353076312,1503210391026
385,59.54582834013576,22.612678259997914,1503296791026
438,59.452972999999986,22.622075,1502000791026
438,59.451418180965504,22.62621291303227,1502087191026
438,59.44848182458699,22.622766262313835,1502173591026
438,59.44942369146068,22.614246036994658,1502259991026
438,59.437859668983066,22.60937446393512,1502346391026
438,59.44217334384618,22.610761486917763,1502432791026
438,59.43027744082861,22.599815429427323,1502519191026
438,59.42326852015165,22.60141983403475,1502605591026
438,59.41391294566475,22.595711511081053,1502691991026
438,59.404316644422806,22.59617377073942,1502778391026
438,59.401974522734974,22.59613860951868,1502864791026
438,59.40099256363874,22.60039509848459,1502951191026
438,59.40635072150167,22.60446480252326,1503037591026
438,59.41269398508973,22.599941124178685,1503123991026
438,59.41509685654728,22.597425714926388,1503210391026
438,59.41636204756429,22.596684838845604,1503296791026
466,59.452972999999986,22.622075,1502000791026
466,59.46161564418619,22.632983765311053,1502087191026
466,59.459026823581496,22.640066760852644,1502173591026
466,59.46373186271538,22.63560565329689,1502259991026
466,59.45823872039614,22.617934525017407,1502346391026
466,59.44915321248155,22.616177504640294,1502432791026
466,59.43527894330947,22.625946721786345,1502519191026
466,59.43254702482881,22.632047236711593,1502605591026
466,59.42549115041933,22.63408709940624,1502691991026
466,59.43832723660441,22.62369511976628,1502778391026
466,59.434658132713906,22.616726718165527,1502864791026
466,59.42634229827701,22.61409635875769,1502951191026
466,59.43099339432558,22.611305486563055,1503037591026
466,59.42662629334066,22.613619508595992,1503123991026
466,59.43028651345969,22.619609861314025,1503210391026
466,59.45093403321928,22.608803028084523,1503296791026
467,59.452972999999986,22.622075,1502000791026
467,59.45384278992873,22.62676696451912,1502087191026
467,59.45738307298129,22.63371317649107,1502173591026
467,59.44409526283346,22.63021614303501,1502259991026
467,59.43707966221646,22.633203800314913,1502346391026
467,59.43812034560088,22.639805769832364,1502432791026
467,59.43676241579658,22.647464123072968,1502519191026
467,59.44403602951997,22.641759055628356,1502605591026
467,59.45200915885579,22.640357928339856,1502691991026
467,59.46343443794757,22.64091107602593,1502778391026
467,59.45303572990312,22.640205730090223,1502864791026
467,59.45330054178663,22.635713986378025,1502951191026
467,59.459033276564014,22.636987086318022,1503037591026
467,59.45868637840226,22.64204395924591,1503123991026
467,59.45807444525741,22.64089424337712,1503210391026
467,59.44344121341311,22.640848810008364,1503296791026
733,59.452972999999986,22.622075,1508480929027
733,59.44446374217421,22.616490617690996,1508567329027
733,59.458392319546675,22.609016567334464,1508653729027
733,59.45873461938464,22.606633746866606,1508740129027
733,59.45716311069748,22.599545791046104,1508826529027
733,59.44982234522712,22.60763035643892,1508912929027
733,59.45262550460046,22.615271939037054,1508999329027
733,59.45467895782588,22.61099386010096,1509085729027
733,59.45147944429445,22.61733949653118,1509172129027
733,59.44976347684752,22.61686110021335,1509258529027
733,59.463141136549496,22.623363604573733,1509344929027
733,59.46130507785483,22.628278785402593,1509431329027
733,59.4582505853337,22.630698846738905,1509517729027
733,59.450148376329594,22.64215077773311,1509604129027
733,59.44129029529378,22.644818679104585,1509690529027
736,59.452972999999986,22.622075,1508480929027
736,59.452905646909585,22.615020314485296,1508567329027
736,59.45471436567499,22.607753211042183,1508653729027
736,59.45610017226886,22.6090804777171,1508740129027
736,59.45550421248967,22.60759200705114,1508826529027
736,59.47052469581638,22.612756283318777,1508912929027
736,59.46503735989344,22.60706234483413,1508999329027
736,59.465070696285295,22.6049991673396,1509085729027
736,59.45639760768745,22.594875304480663,1509172129027
736,59.457087369434106,22.59338763377,1509258529027
736,59.456819735103494,22.601547852096328,1509344929027
736,59.44998964319487,22.59485054756208,1509431329027
736,59.45606225010721,22.599620133023304,1509517729027
736,59.45195227003413,22.604468990858813,1509604129027
736,59.45229567513678,22.60241825917635,1509690529027
795,59.452972999999986,22.622075,1510209039027
795,59.46056034196303,22.631220826773795,1510295439027
795,59.45803619592888,22.636573152650772,1510381839027
795,59.4548580659897,22.63330663102169,1510468239027
795,59.452020287237474,22.63395367945106,1510554639027
795,59.45430329705397,22.62661370304089,1510641039027
795,59.456096818036826,22.622737822394782,1510727439027
795,59.46010127127826,22.629530446842676,1510813839027
795,59.46331498045808,22.63801356339243,1510900239027
795,59.4709298870726,22.633536974994048,1510986639027
795,59.48757761725801,22.625198642902788,1511073039027
795,59.48857092488163,22.62350142926349,1511073089027
795,59.52141330072482,22.59628287700831,1511159489027
795,59.52029476712403,22.603144252437428,1511245889027
795,59.5192244369407,22.61069019815639,1511332289027
795,59.51053231976914,22.614947737783623,1511418689027
828,59.452972999999986,22.622075,1510209039027
828,59.456878603410075,22.632615822551333,1510295439027
828,59.452181073600855,22.633913351297064,1510381839027
828,59.4502266339758,22.64190374736566,1510468239027
828,59.44967391342752,22.641422447138904,1510554639027
828,59.44313678762887,22.641349634375253,1510641039027
828,59.44750720446774,22.65150766846375,1510727439027
828,59.43675333663611,22.65627753996645,1510813839027
828,59.43380408762164,22.654652009655763,1510900239027
828,59.442409870990275,22.653778209453243,1510986639027
828,59.44704786514694,22.660269836940447,1511073039027
828,59.45516887305149,22.66419784543443,1511073089027
828,59.46739117481371,22.660344913154248,1511159489027
828,59.4665814206864,22.665596907617243,1511245889027
828,59.4614658170473,22.66188887500854,1511332289027
828,59.46934860848833,22.661306570173764,1511418689027
878,59.452972999999986,22.622075,1511073089027
878,59.45583721946983,22.613311753859495,1511159489027
878,59.46464716456103,22.616575315100174,1511245889027
878,59.46884292229592,22.60524906580632,1511332289027
878,59.45727477797084,22.608843910696464,1511418689027
878,59.46227280840782,22.60940278399308,1511505089027
878,59.46034001964762,22.6104055211483,1511591489027
878,59.45858285494418,22.622102642293623,1511677889027
878,59.46382876595629,22.630457162957015,1511764289027
878,59.47951619192105,22.642153874150026,1511850689027
878,59.50932187535955,22.624343455366663,1511937089027
878,59.4988336088781,22.6345730481606,1511937129027
878,59.52848552369758,22.610763452054464,1512023529027
878,59.5279595964507,22.620902398192943,1512109929027
878,59.52540398706452,22.620441174203265,1512196329027
878,59.51127838309728,22.620793485499995,1512282729027
928,59.452972999999986,22.622075,1511937129027
928,59.46104554638299,22.626477955733257,1512023529027
928,59.457911807126834,22.627671186637144,1512109929027
928,59.45940650859552,22.624160927217098,1512196329027
928,59.45220937600993,22.627476744448472,1512282729027
928,59.455097812755696,22.639093840757177,1512369129027
928,59.458679988916344,22.643201461305676,1512455529027
928,59.459132164638106,22.6337669126594,1512541929027
928,59.45148228526094,22.626215633615764,1512628329027
928,59.45383410706057,22.623210332992873,1512714729027
928,59.45870395524702,22.621865973331957,1512801129027
928,59.47389445053932,22.625050543658126,1512887529027
928,59.471949124731736,22.625663595128884,1512973929027
928,59.48096979761081,22.625316289287785,1513060329027
928,59.515704842786135,22.60271319260958,1513146729027
936,59.452972999999986,22.622075,1511937129027
936,59.45366783273528,22.618869651575757,1512023529027
936,59.43891845556371,22.625222601088137,1512109929027
936,59.43158146437719,22.641347563492776,1512196329027
936,59.43213223650514,22.642799279594087,1512282729027
936,59.42398319758843,22.64686973432051,1512369129027
936,59.41518327033046,22.65418733454003,1512455529027
936,59.42655150154383,22.652896269272055,1512541929027
936,59.44404105764488,22.647547366466373,1512628329027
936,59.43990923468317,22.64860172545661,1512714729027
936,59.43443857823467,22.65109334937485,1512801129027
936,59.42878311695435,22.6467433270054,1512887529027
936,59.43200667516112,22.639869440859815,1512973929027
936,59.42571993088637,22.641308697398568,1513060329027
936,59.42452945299027,22.637435314213217,1513146729027
970,59.452972999999986,22.622075,1511937129027
970,59.45470371646789,22.61959340455415,1512023529027
970,59.45678730814538,22.625058544267915,1512109929027
970,59.46814469922288,22.63032340674285,1512196329027
970,59.46578984059482,22.621723071728123,1512282729027
970,59.45793584804304,22.62459443395423,1512369129027
970,59.45714927428361,22.62060467992414,1512455529027
970,59.45039978676431,22.63065374031936,1512541929027
970,59.450139369647815,22.63096737376381,1512628329027
970,59.4574520083419,22.63392582288953,1512714729027
970,59.45724028751195,22.63551831392235,1512801129027
970,59.45709915304792,22.638804080981995,1512887529027
970,59.44971104500792,22.630972105781225,1512973929027
970,59.436356350249554,22.632850560136635,1513060329027
970,59.43962554447512,22.62623249075131,1513146729027
970,59.429503324593384,22.622210634335428,1513233129027
977,59.452972999999986,22.622075,1511937129027
977,59.44244153576864,22.61562722686679,1512023529027
977,59.44824641353108,22.627805935459904,1512109929027
977,59.452777690036584,22.62284422923428,1512196329027
977,59.4490056600265,22.623062190963665,1512282729027
977,59.45308969079963,22.614640267456075,1512369129027
977,59.46411281195989,22.621819501177832,1512455529027
977,59.46327565472191,22.627823084679296,1512541929027
977,59.46178445012424,22.625277389857253,1512628329027
977,59.46581773518665,22.613688332802816,1512714729027
977,59.46331524032723,22.620230695544283,1512801129027
977,59.460190625015855,22.627294842787737,1512887529027
977,59.4677949409099,22.629513974828235,1512973929027
977,59.46754337673781,22.63754770618553,1513060329027
977,59.46794478992069,22.647360770407456,1513146729027
977,59.471525147676374,22.65708074781147,1513233129027
1034,59.452972999999986,22.622075,1514097171026
1034,59.44010599944232,22.626358324283395,1514183571026
1034,59.43041195981215,22.63689170851161,1514269971026
1034,59.4344327376574,22.634843765494097,1514356371026
1034,59.443894025137126,22.63013935504224,1514442771026
1034,59.441636027260415,22.633250161406227,1514529171026
1034,59.43700896007735,22.630135150491043,1514615571026
1034,59.44049379108702,22.62194701527411,1514701971026
1034,59.4409518963426,22.628450464661615,1514788371026
1034,59.44147561032375,22.625828006499255,1514874771026
1034,59.43809134476811,22.626285178387334,1514961171026
1034,59.43212406993098,22.61453105328358,1515047571026
1034,59.42420217708934,22.61410235560256,1515133971026
1034,59.43074550218489,22.621494489042355,1515220371026
1034,59.44310104688245,22.61895739957936,1515306771026
1034,59.44045252449331,22.625748246124232,1515393149027
1084,59.452972999999986,22.622075,1514097171026
1084,59.45468081459302,22.62327660799949,1514183571026
1084,59.44135920378454,22.624659095418668,1514269971026
1084,59.44709227945333,22.623342873525857,1514356371026
1084,59.43663015768146,22.62889126606718,1514442771026
1084,59.43991155576276,22.627102977270233,1514529171026
1084,59.44534236784656,22.632568067702607,1514615571026
1084,59.450733132419,22.641869102093203,1514701971026
1084,59.4582725666811,22.641793827372464,1514788371026
1084,59.456001339577654,22.630908558153017,1514874771026
1084,59.456324740852835,22.61814453996831,1514961171026
1084,59.45392509154547,22.615269803323553,1515047571026
1084,59.45824593613784,22.624055058466556,1515133971026
1084,59.461154976014,22.618064615968784,1515220371026
1084,59.45481068887858,22.61128194576975,1515306771026
1084,59.450663227358575,22.608287891224094,1515393149027
1084,59.44592843402418,22.605348988501596,1515479549027
1157,59.452972999999986,22.622075,1515393149027
1157,59.44225882830412,22.62156923216747,1515479549027
1157,59.4385162204257,22.61929764668253,1515565949027
1157,59.44401905815556,22.62049506665661,1515652349027
1157,59.44612585344845,22.61932050750713,1515738749027
1157,59.440331522664934,22.624113851502628,1515825149027
1157,59.44317425519287,22.63247138104027,1515911549027
1157,59.443871512613384,22.63432743258275,1515997949027
1157,59.438070547795746,22.63552830061283,1516084349027
1157,59.451154506279295,22.635608988699172,1516170749027
1157,59.44671955677904,22.635277415345975,1516257149027
1157,59.44674006626266,22.636341297629013,1516343549027
1157,59.44175336025063,22.646790601719616,1516429949027
1157,59.429639274225906,22.647729749543725,1516516349027
1157,59.42378726561799,22.64377416348973,1516602749027
1162,59.452972999999986,22.622075,1515393149027
1162,59.45997998930105,22.61826775362075,1515479549027
1162,59.45769937924871,22.625055707388547,1515565949027
1162,59.46440858023155,22.613656681551117,1515652349027
1162,59.46502709551285,22.60026033882505,1515738749027
1162,59.4585124918795,22.602833863123344,1515825149027
1162,59.44715379394489,22.60016767684626,1515911549027
1162,59.439293612696645,22.608599672487788,1515997949027
1162,59.43107049766411,22.611336710340513,1516084349027
1162,59.42844026908245,22.608016272412694,1516170749027
1162,59.42990931006236,22.602086739009863,1516257149027
1162,59.42410141348648,22.595705979167956,1516343549027
1162,59.4263132420254,22.58936174574012,1516429949027
1162,59.416680346132296,22.594990711655655,1516516349027
1162,59.416842941637725,22.583474608570036,1516602749027
1163,59.452972999999986,22.622075,1515393149027
1163,59.4564984559635,22.616331567446093,1515479549027
1163,59.46660945369024,22.6162950715594,1515565949027
1163,59.46261743619132,22.613128415978277,1515652349027
1163,59.4628541961537,22.61606390550288,1515738749027
1163,59.46985105273845,22.60976780680541,1515825149027
1163,59.46108928289621,22.609520659233336,1515911549027
1163,59.4738993184518,22.605219747994568,1515997949027
1163,59.483039525348886,22.605866566751743,1516084349027
1163,59.47576209034031,22.60646156393626,1516170749027
1163,59.47129140593904,22.59773263257975,1516257149027
1163,59.46814925513527,22.60413582283648,1516343549027
1163,59.47812792676541,22.60292982176051,1516429949027
1163,59.48426356570246,22.60676845956188,1516516349027
1163,59.480565233915286,22.6083689257251,1516602749027
1261,59.452972999999986,22.622075,1517121079027
1261,59.43676895299302,22.619381054837564,1517207479027
1261,59.42151270298314,22.62274319792225,1517293879027
1261,59.41072474877893,22.62177421521652,1517380279027
1261,59.403566113097014,22.61802403438545,1517466679027
1261,59.407717897653555,22.612817436300315,1517553079027
1261,59.41053161619266,22.613800199882753,1517639479027
1261,59.41765751787807,22.611245726353495,1517725879027
1261,59.4229221267571,22.61415430713383,1517812279027
1261,59.42614109826735,22.6097556124982,1517898679027
1261,59.42082250342057,22.607928770842456,1517985029027
1261,59.42095857487226,22.609228185180633,1518071429027
1261,59.42543677760983,22.611650918881622,1518157829027
1261,59.406746217186395,22.6069283362275,1518244229027
1261,59.40877302477861,22.604391962720364,1518330629027
1272,59.452972999999986,22.622075,1517121079027
1272,59.45419761372952,22.6178327511361,1517207479027
1272,59.45339282735608,22.62174785714572,1517293879027
1272,59.459588711737325,22.608302913484184,1517380279027
1272,59.46497182437966,22.593870177395143,1517466679027
1272,59.46504010948706,22.59660460128225,1517553079027
1272,59.461590369812114,22.605392351488373,1517639479027
1272,59.46338293873515,22.606099845101284,1517725879027
1272,59.46114652892405,22.605095951333944,1517812279027
1272,59.466391638499346,22.608133846908732,1517898679027
1272,59.45731568003785,22.615991537321907,1517985029027
1272,59.45083974546501,22.61435303000411,1518071429027
1272,59.45172718636553,22.61874955352439,1518157829027
1272,59.45933156044117,22.613482486974032,1518244229027
1272,59.45548068214464,22.599047183052164,1518330629027
1328,59.452972999999986,22.622075,1517985029027
1328,59.44322461286373,22.616358517559863,1518071429027
1328,59.442971608592046,22.614606045970465,1518157829027
1328,59.4243708572844,22.614679106549428,1518244229027
1328,59.43326461321874,22.615263296429585,1518330629027
1328,59.42815293435038,22.617096883566056,1518417029027
1328,59.427786472982575,22.626056160456855,1518503429027
1328,59.43269499200491,22.62479568278078,1518589829027
1328,59.43073853894927,22.631117732391925,1518676229027
1328,59.43699117938985,22.63386854096689,1518762629027
1328,59.44695650717543,22.642135026318897,1518848959027
1328,59.442018597798835,22.64379149180757,1518935359027
1328,59.43827012816183,22.65108942874098,1519021759027
1328,59.430391852860794,22.65490244463132,1519108159027
1328,59.42992842196389,22.650154564165184,1519194559027
1328,59.429995928606814,22.648937903620464,1519280959027
1328,59.43062779859852,22.64282102047359,1519367359027
1347,59.452972999999986,22.622075,1517985029027
1347,59.445379419321455,22.623702220029337,1518071429027
1347,59.442444921621984,22.631640367053325,1518157829027
1347,59.42964088237213,22.632589676345145,1518244229027
1347,59.43834488451853,22.634632745805774,1518330629027
1347,59.42205979807872,22.62872360729538,1518417029027
1347,59.426991429917706,22.627473385172408,1518503429027
1347,59.41965417501402,22.632515480651,1518589829027
1347,59.42218705383439,22.62840485041965,1518676229027
1347,59.42458720125387,22.62028018432868,1518762629027
1347,59.4315014654602,22.618757068875315,1518848959027
1347,59.42760895394696,22.612460228576087,1518935359027
1347,59.43006867704847,22.60368699825716,1519021759027
1347,59.4376306682114,22.60581326024537,1519108159027
1347,59.42889638990414,22.60586035071496,1519194559027
1347,59.428145283379195,22.61136913416077,1519280959027
1347,59.43406010984327,22.611067677445888,1519367359027
1350,59.452972999999986,22.622075,1517985029027
1350,59.445388665383746,22.628024752116087,1518071429027
1350,59.443114373587065,22.629660740924702,1518157829027
1350,59.42458214997319,22.641406035920436,1518244229027
1350,59.42267219247728,22.646617902987057,1518330629027
1350,59.41581920713989,22.65451388137256,1518417029027
1350,59.40994982132088,22.64511190701781,1518503429027
1350,59.39817391371113,22.632645909654347,1518589829027
1350,59.39648815317551,22.63581770950439,1518676229027
1350,59.399944219665855,22.63500399736251,1518762629027
1350,59.40136971612813,22.63099024958819,1518848959027
1350,59.39247088936759,22.63371018062131,1518935359027
1350,59.395324475225095,22.63376944028813,1519021759027
1350,59.388308816684685,22.633865612698855,1519108159027
1350,59.388312417308725,22.637014373490192,1519194559027
1350,59.39164964618146,22.63068583081351,1519280959027
1350,59.38529924567723,22.629939579411467,1519367359027
