tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px,chip_id,month_key,chlor_a,kd490,flh,sst
S2A_MSIL2A_20240211T063011_R077_T40QGL_20240211T102241_0000.jpg,S2A_MSIL2A_20240211T063011_R077_T40QGL_20240211T102241,2024-02-11 06:30:11.024000+00:00,-0.0308967214077711,1.862645149230957e-09,0.0075540840625762,0.0,0.988300323486328,0.0,16384,2024-02_2a2607009e87040c,2024-02,0.0978054,0.0327333,0.0726117,28.635
S2A_MSIL2A_20240211T063011_R077_T40QGL_20240211T102241_0001.jpg,S2A_MSIL2A_20240211T063011_R077_T40QGL_20240211T102241,2024-02-11 06:30:11.024000+00:00,-0.0308967214077711,1.862645149230957e-09,0.0075540840625762,0.0,0.988300323486328,0.0,16384,2024-02_c392c61dd17f9d6e,2024-02,0.0978054,0.0327333,0.0726117,28.635
S2B_MSIL2A_20240226T062829_R077_T40QGL_20240226T101515_0000.jpg,S2B_MSIL2A_20240226T062829_R077_T40QGL_20240226T101515,2024-02-26 06:28:29.024000+00:00,-0.0203508716076612,0.0,0.0044065713882446,0.0,0.9889926314353944,1.788139343261719e-07,16384,2024-02_e117415027d12910,2024-02,0.105836,0.0264,0.0241051,30.005
S2B_MSIL2A_20240226T062829_R077_T40QGL_20240226T101515_0001.jpg,S2B_MSIL2A_20240226T062829_R077_T40QGL_20240226T101515,2024-02-26 06:28:29.024000+00:00,-0.0203508716076612,0.0,0.0044065713882446,0.0,0.9889926314353944,1.788139343261719e-07,16384,2024-02_9874e4eea7f3cbfd,2024-02,0.105836,0.0264,0.0241051,30.005
