fai_mean,datetime,rednir_mean,valid_px,rednir_std,ndwi_mean,kd490,scene_id,ndwi_std,tile,flh,fai_std,chlor_a
0.04928523302078247,2023-09-08 06:56:29.024000+00:00,0.9061773419380188,16384,1.1920928955078125e-07,-0.14323075115680695,0.0688,S2B_MSIL2A_20230908T065629_R063_T39QXG_20241023T151834,0.0,S2B_MSIL2A_20230908T065629_R063_T39QXG_20241023T151834_0000.jpg,0.349825,0.0,0.498617
0.04928523302078247,2023-09-08 06:56:29.024000+00:00,0.9061773419380188,16384,1.1920928955078125e-07,-0.14323075115680695,0.0688,S2B_MSIL2A_20230908T065629_R063_T39QXG_20241023T151834,0.0,S2B_MSIL2A_20230908T065629_R063_T39QXG_20241023T151834_0001.jpg,0.349825,0.0,0.498617
0.04540330171585083,2023-09-08 06:56:29.024000+00:00,0.9047022461891174,16384,1.1920928955078125e-07,-0.14355561137199402,0.0688,S2B_MSIL2A_20230908T065629_R063_T39QXG_20230908T143733,1.4901161193847656e-08,S2B_MSIL2A_20230908T065629_R063_T39QXG_20230908T143733_0000.jpg,0.349825,0.0,0.498617
0.04540330171585083,2023-09-08 06:56:29.024000+00:00,0.9047022461891174,16384,1.1920928955078125e-07,-0.14355561137199402,0.0688,S2B_MSIL2A_20230908T065629_R063_T39QXG_20230908T143733,1.4901161193847656e-08,S2B_MSIL2A_20230908T065629_R063_T39QXG_20230908T143733_0001.jpg,0.349825,0.0,0.498617
0.05918031930923462,2023-09-03 06:56:31.024000+00:00,0.9322319626808167,16384,0.0,-0.1339791715145111,0.0654,S2A_MSIL2A_20230903T065631_R063_T39QXG_20241030T165920,1.4901161193847656e-08,S2A_MSIL2A_20230903T065631_R063_T39QXG_20241030T165920_0000.jpg,0.17532,0.0,0.464083
0.05918031930923462,2023-09-03 06:56:31.024000+00:00,0.9322319626808167,16384,0.0,-0.1339791715145111,0.0654,S2A_MSIL2A_20230903T065631_R063_T39QXG_20241030T165920,1.4901161193847656e-08,S2A_MSIL2A_20230903T065631_R063_T39QXG_20241030T165920_0001.jpg,0.17532,0.0,0.464083
0.05647212266921997,2023-09-03 06:56:31.024000+00:00,0.9327507019042969,16384,0.0,-0.1341806948184967,0.0654,S2A_MSIL2A_20230903T065631_R063_T39QXG_20230903T134044,1.4901161193847656e-08,S2A_MSIL2A_20230903T065631_R063_T39QXG_20230903T134044_0000.jpg,0.17532,0.0,0.464083
0.05647212266921997,2023-09-03 06:56:31.024000+00:00,0.9327507019042969,16384,0.0,-0.1341806948184967,0.0654,S2A_MSIL2A_20230903T065631_R063_T39QXG_20230903T134044,1.4901161193847656e-08,S2A_MSIL2A_20230903T065631_R063_T39QXG_20230903T134044_0001.jpg,0.17532,0.0,0.464083
0.04512786865234375,2023-08-29 06:56:29.024000+00:00,0.9053878784179688,16384,0.0,-0.1410999596118927,0.0654,S2B_MSIL2A_20230829T065629_R063_T39QXG_20241017T113451,2.9802322387695312e-08,S2B_MSIL2A_20230829T065629_R063_T39QXG_20241017T113451_0000.jpg,0.17532,0.0,0.464083
0.04512786865234375,2023-08-29 06:56:29.024000+00:00,0.9053878784179688,16384,0.0,-0.1410999596118927,0.0654,S2B_MSIL2A_20230829T065629_R063_T39QXG_20241017T113451,2.9802322387695312e-08,S2B_MSIL2A_20230829T065629_R063_T39QXG_20241017T113451_0001.jpg,0.17532,0.0,0.464083
0.044865548610687256,2023-08-29 06:56:29.024000+00:00,0.9055575728416443,16384,5.960464477539063e-08,-0.1404224932193756,0.0654,S2B_MSIL2A_20230829T065629_R063_T39QXG_20230829T131134,1.4901161193847656e-08,S2B_MSIL2A_20230829T065629_R063_T39QXG_20230829T131134_0000.jpg,0.17532,0.0,0.464083
0.044865548610687256,2023-08-29 06:56:29.024000+00:00,0.9055575728416443,16384,5.960464477539063e-08,-0.1404224932193756,0.0654,S2B_MSIL2A_20230829T065629_R063_T39QXG_20230829T131134,1.4901161193847656e-08,S2B_MSIL2A_20230829T065629_R063_T39QXG_20230829T131134_0001.jpg,0.17532,0.0,0.464083
0.053495049476623535,2023-08-24 06:56:31.024000+00:00,0.9272928833961487,16384,1.1920928955078125e-07,-0.131490096449852,0.0974,S2A_MSIL2A_20230824T065631_R063_T39QXG_20241025T152112,1.4901161193847656e-08,S2A_MSIL2A_20230824T065631_R063_T39QXG_20241025T152112_0000.jpg,0.379235,0.0,0.952578
0.053495049476623535,2023-08-24 06:56:31.024000+00:00,0.9272928833961487,16384,1.1920928955078125e-07,-0.131490096449852,0.0974,S2A_MSIL2A_20230824T065631_R063_T39QXG_20241025T152112,1.4901161193847656e-08,S2A_MSIL2A_20230824T065631_R063_T39QXG_20241025T152112_0001.jpg,0.379235,0.0,0.952578
0.04917377233505249,2023-08-24 06:56:31.024000+00:00,0.9243735671043396,16384,0.0,-0.13154160976409912,0.0974,S2A_MSIL2A_20230824T065631_R063_T39QXG_20230824T150407,0.0,S2A_MSIL2A_20230824T065631_R063_T39QXG_20230824T150407_0000.jpg,0.379235,0.0,0.952578
0.04917377233505249,2023-08-24 06:56:31.024000+00:00,0.9243735671043396,16384,0.0,-0.13154160976409912,0.0974,S2A_MSIL2A_20230824T065631_R063_T39QXG_20230824T150407,0.0,S2A_MSIL2A_20230824T065631_R063_T39QXG_20230824T150407_0001.jpg,0.379235,0.0,0.952578
