fai_mean,datetime,rednir_mean,valid_px,rednir_std,ndwi_mean,kd490,scene_id,ndwi_std,tile,flh,fai_std,chlor_a
0.03838688135147095,2021-03-27 06:56:21.024000+00:00,0.8721093535423279,16384,1.7881393432617188e-07,-0.18188007175922394,0.0674,S2A_MSIL2A_20210327T065621_R063_T39QXG_20210327T193611,1.4901161193847656e-08,S2A_MSIL2A_20210327T065621_R063_T39QXG_20210327T193611_0000.jpg,0.177445,0.0,0.469682
0.03838688135147095,2021-03-27 06:56:21.024000+00:00,0.8721093535423279,16384,1.7881393432617188e-07,-0.18188007175922394,0.0674,S2A_MSIL2A_20210327T065621_R063_T39QXG_20210327T193611,1.4901161193847656e-08,S2A_MSIL2A_20210327T065621_R063_T39QXG_20210327T193611_0001.jpg,0.177445,0.0,0.469682
0.03950820118188858,2021-03-22 06:56:19.024000+00:00,0.8770799040794373,16384,0.0,-0.18126443028450012,0.0674,S2B_MSIL2A_20210322T065619_R063_T39QXG_20210323T015515,2.9802322387695312e-08,S2B_MSIL2A_20210322T065619_R063_T39QXG_20210323T015515_0000.jpg,0.177445,7.450580596923828e-09,0.469682
0.03950820118188858,2021-03-22 06:56:19.024000+00:00,0.8770799040794373,16384,0.0,-0.18126443028450012,0.0674,S2B_MSIL2A_20210322T065619_R063_T39QXG_20210323T015515,2.9802322387695312e-08,S2B_MSIL2A_20210322T065619_R063_T39QXG_20210323T015515_0001.jpg,0.177445,7.450580596923828e-09,0.469682
0.03843933343887329,2021-03-17 06:56:21.024000+00:00,0.8871610164642334,16384,1.7881393432617188e-07,-0.17089493572711945,0.0627333,S2A_MSIL2A_20210317T065621_R063_T39QXG_20210317T221928,1.4901161193847656e-08,S2A_MSIL2A_20210317T065621_R063_T39QXG_20210317T221928_0000.jpg,0.286273,0.0,0.373507
0.03843933343887329,2021-03-17 06:56:21.024000+00:00,0.8871610164642334,16384,1.7881393432617188e-07,-0.17089493572711945,0.0627333,S2A_MSIL2A_20210317T065621_R063_T39QXG_20210317T221928,1.4901161193847656e-08,S2A_MSIL2A_20210317T065621_R063_T39QXG_20210317T221928_0001.jpg,0.286273,0.0,0.373507
0.035868823528289795,2021-03-12 06:56:59.024000+00:00,0.8943070769309998,16384,0.0,-0.15764687955379486,0.0691,S2B_MSIL2A_20210312T065659_R063_T39QXG_20210312T174530,1.4901161193847656e-08,S2B_MSIL2A_20210312T065659_R063_T39QXG_20210312T174530_0000.jpg,0.398062,0.0,0.425302
0.035868823528289795,2021-03-12 06:56:59.024000+00:00,0.8943070769309998,16384,0.0,-0.15764687955379486,0.0691,S2B_MSIL2A_20210312T065659_R063_T39QXG_20210312T174530,1.4901161193847656e-08,S2B_MSIL2A_20210312T065659_R063_T39QXG_20210312T174530_0001.jpg,0.398062,0.0,0.425302
0.038944266736507416,2021-03-07 06:57:31.024000+00:00,0.8975427150726318,16384,2.384185791015625e-07,-0.16412010788917542,0.0691,S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727,2.9802322387695312e-08,S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727_0000.jpg,0.398062,7.450580596923828e-09,0.425302
0.038944266736507416,2021-03-07 06:57:31.024000+00:00,0.8975427150726318,16384,2.384185791015625e-07,-0.16412010788917542,0.0691,S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727,2.9802322387695312e-08,S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727_0001.jpg,0.398062,7.450580596923828e-09,0.425302
