tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px,chip_id,month_key,chlor_a,kd490,flh,sst
S2A_MSIL2A_20190408T062631_R077_T40QGL_20201006T233306_0000.jpg,S2A_MSIL2A_20190408T062631_R077_T40QGL_20201006T233306,2019-04-08 06:26:31.024000+00:00,-0.2031570076942443,4.4703483581542975e-08,0.0315311476588249,7.450580596923828e-09,0.8874279260635376,1.1920928955078125e-07,16384,2019-04_4cffcf6983d466ec,2019-04,0.124711,0.0334,0.0275049,30.05
S2A_MSIL2A_20190408T062631_R077_T40QGL_20201006T233306_0001.jpg,S2A_MSIL2A_20190408T062631_R077_T40QGL_20201006T233306,2019-04-08 06:26:31.024000+00:00,-0.2031570076942443,4.4703483581542975e-08,0.0315311476588249,7.450580596923828e-09,0.8874279260635376,1.1920928955078125e-07,16384,2019-04_66d3dd09d956aca7,2019-04,0.124711,0.0334,0.0275049,30.05
S2A_MSIL2A_20190418T062631_R077_T40QGL_20201007T032916_0000.jpg,S2A_MSIL2A_20190418T062631_R077_T40QGL_20201007T032916,2019-04-18 06:26:31.024000+00:00,-0.1916024833917617,1.4901161193847656e-08,0.0322098135948181,0.0,0.8791922926902771,1.788139343261719e-07,16384,2019-04_2c82ffa07eb654c4,2019-04,0.0996635,0.031,0.0281849,31.705
S2A_MSIL2A_20190418T062631_R077_T40QGL_20201007T032916_0001.jpg,S2A_MSIL2A_20190418T062631_R077_T40QGL_20201007T032916,2019-04-18 06:26:31.024000+00:00,-0.1916024833917617,1.4901161193847656e-08,0.0322098135948181,0.0,0.8791922926902771,1.788139343261719e-07,16384,2019-04_513a65611d894f54,2019-04,0.0996635,0.031,0.0281849,31.705
S2A_MSIL2A_20190428T062631_R077_T40QGL_20201105T205728_0000.jpg,S2A_MSIL2A_20190428T062631_R077_T40QGL_20201105T205728,2019-04-28 06:26:31.024000+00:00,-0.1689303666353225,1.4901161193847656e-08,0.0358065664768219,0.0,0.9171602725982666,2.384185791015625e-07,16384,2019-04_349c0ea5d067307d,2019-04,0.0763457,0.0284,0.0290351,31.255
S2A_MSIL2A_20190428T062631_R077_T40QGL_20201105T205728_0001.jpg,S2A_MSIL2A_20190428T062631_R077_T40QGL_20201105T205728,2019-04-28 06:26:31.024000+00:00,-0.1689303666353225,1.4901161193847656e-08,0.0358065664768219,0.0,0.9171602725982666,2.384185791015625e-07,16384,2019-04_683017243347beb5,2019-04,0.0763457,0.0284,0.0290351,31.255
