tile,scene_id,hab_label,p_tab,datetime,date_key,month_key,region_key,frcnn_r50,frcnn_mb,frcnn_ssd
S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309_0000.jpg,S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309,0,0.5142933730956332,2018-07-06 06:56:19.024000+00:00,2018-07-06 06:56:19.024,2018-07,T39QXG,0.4354408979415893,0.1199859753251075,0.3442471027374267
S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015_0000.jpg,S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015,1,0.533017988557819,2018-07-01 06:56:21.024000+00:00,2018-07-01 06:56:21.024,2018-07,T39QXG,0.4354408979415893,0.1199859753251075,0.3442471027374267
S2A_MSIL2A_20190904T065621_R063_T39QXG_20201004T090539_0000.jpg,S2A_MSIL2A_20190904T065621_R063_T39QXG_20201004T090539,1,0.7713767848687021,2019-09-04 06:56:21.024000+00:00,2019-09-04 06:56:21.024,2019-09,T39QXG,0.9253124594688416,0.2490802928805351,0.7011986672878265
S2A_MSIL2A_20190825T065621_R063_T39QXG_20201005T043538_0000.jpg,S2A_MSIL2A_20190825T065621_R063_T39QXG_20201005T043538,1,0.6212190092692054,2019-08-25 06:56:21.024000+00:00,2019-08-25 06:56:21.024,2019-08,T39QXG,0.44847446680068964,0.14136074235041932,0.4373477101325988
S2A_MSIL2A_20190815T065631_R063_T39QXG_20201005T003451_0000.jpg,S2A_MSIL2A_20190815T065631_R063_T39QXG_20201005T003451,1,0.704102279105143,2019-08-15 06:56:31.024000+00:00,2019-08-15 06:56:31.024,2019-08,T39QXG,0.44847446680068964,0.14136074235041932,0.4373477101325988
S2B_MSIL2A_20190701T065629_R063_T39QXG_20201005T075203_0000.jpg,S2B_MSIL2A_20190701T065629_R063_T39QXG_20201005T075203,1,0.2609678503417251,2019-07-01 06:56:29.024000+00:00,2019-07-01 06:56:29.024,2019-07,T39QXG,0.294698566198349,0.2423093318939209,0.3788272738456726
S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408_0000.jpg,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408,1,0.520781758537698,2020-09-28 06:56:51.024000+00:00,2020-09-28 06:56:51.024,2020-09,T39QXG,0.7355709075927734,0.1895338147878646,0.47685996691385907
S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418_0000.jpg,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418,1,0.4741403777498101,2020-09-23 06:56:29.024000+00:00,2020-09-23 06:56:29.024,2020-09,T39QXG,0.7355709075927734,0.1895338147878646,0.47685996691385907
S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042_0000.jpg,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042,1,0.460652328387521,2020-09-18 06:56:31.024000+00:00,2020-09-18 06:56:31.024,2020-09,T39QXG,0.7355709075927734,0.1895338147878646,0.47685996691385907
S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056_0000.jpg,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056,1,0.4657104149801674,2020-09-13 06:56:29.024000+00:00,2020-09-13 06:56:29.024,2020-09,T39QXG,0.7355709075927734,0.1895338147878646,0.47685996691385907
S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720_0000.jpg,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720,0,0.4732991275695747,2020-09-08 06:56:31.024000+00:00,2020-09-08 06:56:31.024,2020-09,T39QXG,0.7355709075927734,0.1895338147878646,0.47685996691385907
S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617_0000.jpg,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617,1,0.6230043024444036,2020-07-30 06:56:31.024000+00:00,2020-07-30 06:56:31.024,2020-07,T39QXG,0.4597494304180145,0.3252763450145721,0.3841619491577148
S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238_0000.jpg,S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238,0,0.6634760492013403,2020-07-25 06:56:29.024000+00:00,2020-07-25 06:56:29.024,2020-07,T39QXG,0.4597494304180145,0.3252763450145721,0.3841619491577148
S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206_0000.jpg,S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206,0,0.5414844062801689,2020-07-15 06:56:29.024000+00:00,2020-07-15 06:56:29.024,2020-07,T39QXG,0.4597494304180145,0.3252763450145721,0.3841619491577148
S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127_0000.jpg,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127,0,0.4958884768771762,2020-07-10 06:56:31.024000+00:00,2020-07-10 06:56:31.024,2020-07,T39QXG,0.4597494304180145,0.3252763450145721,0.3841619491577148
S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716_0000.jpg,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716,1,0.4140980558464754,2020-06-30 06:56:31.024000+00:00,2020-06-30 06:56:31.024,2020-06,T39QXG,0.9655658304691315,0.2322789691388607,0.4972379505634308
S2B_MSIL2A_20210928T065649_R063_T39QXG_20210929T000956_0000.jpg,S2B_MSIL2A_20210928T065649_R063_T39QXG_20210929T000956,1,0.6279809496343469,2021-09-28 06:56:49.024000+00:00,2021-09-28 06:56:49.024,2021-09,T39QXG,0.6581440170605978,0.1708775460720062,0.42205163836479187
S2A_MSIL2A_20210923T065631_R063_T39QXG_20210924T013326_0000.jpg,S2A_MSIL2A_20210923T065631_R063_T39QXG_20210924T013326,1,0.5960071391793947,2021-09-23 06:56:31.024000+00:00,2021-09-23 06:56:31.024,2021-09,T39QXG,0.6581440170605978,0.1708775460720062,0.42205163836479187
S2B_MSIL2A_20210918T065619_R063_T39QXG_20210918T182437_0000.jpg,S2B_MSIL2A_20210918T065619_R063_T39QXG_20210918T182437,1,0.6568089086803692,2021-09-18 06:56:19.024000+00:00,2021-09-18 06:56:19.024,2021-09,T39QXG,0.6581440170605978,0.1708775460720062,0.42205163836479187
S2A_MSIL2A_20210913T065621_R063_T39QXG_20210913T211924_0000.jpg,S2A_MSIL2A_20210913T065621_R063_T39QXG_20210913T211924,0,0.5430893799594269,2021-09-13 06:56:21.024000+00:00,2021-09-13 06:56:21.024,2021-09,T39QXG,0.6581440170605978,0.1708775460720062,0.42205163836479187
S2B_MSIL2A_20210908T065619_R063_T39QXG_20210908T213712_0000.jpg,S2B_MSIL2A_20210908T065619_R063_T39QXG_20210908T213712,0,0.5347499491002734,2021-09-08 06:56:19.024000+00:00,2021-09-08 06:56:19.024,2021-09,T39QXG,0.6581440170605978,0.1708775460720062,0.42205163836479187
S2A_MSIL2A_20210903T065621_R063_T39QXG_20210903T164501_0000.jpg,S2A_MSIL2A_20210903T065621_R063_T39QXG_20210903T164501,0,0.4869381581964915,2021-09-03 06:56:21.024000+00:00,2021-09-03 06:56:21.024,2021-09,T39QXG,0.6581440170605978,0.1708775460720062,0.42205163836479187
S2B_MSIL2A_20210829T065619_R063_T39QXG_20210829T203957_0000.jpg,S2B_MSIL2A_20210829T065619_R063_T39QXG_20210829T203957,0,0.5461831200898313,2021-08-29 06:56:19.024000+00:00,2021-08-29 06:56:19.024,2021-08,T39QXG,0.5055291652679443,0.2209579199552536,0.4078102111816406
S2A_MSIL2A_20210824T065621_R063_T39QXG_20210824T155101_0000.jpg,S2A_MSIL2A_20210824T065621_R063_T39QXG_20210824T155101,0,0.557576977359784,2021-08-24 06:56:21.024000+00:00,2021-08-24 06:56:21.024,2021-08,T39QXG,0.5055291652679443,0.2209579199552536,0.4078102111816406
S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500_0000.jpg,S2B_MSIL2A_20210819T065619_R063_T39QXG_20210819T181500,0,0.4440497087198927,2021-08-19 06:56:19.024000+00:00,2021-08-19 06:56:19.024,2021-08,T39QXG,0.5055291652679443,0.2209579199552536,0.4078102111816406
S2A_MSIL2A_20210814T065631_R063_T39QXG_20210814T183828_0000.jpg,S2A_MSIL2A_20210814T065631_R063_T39QXG_20210814T183828,0,0.6066184437050547,2021-08-14 06:56:31.024000+00:00,2021-08-14 06:56:31.024,2021-08,T39QXG,0.5055291652679443,0.2209579199552536,0.4078102111816406
S2A_MSIL2A_20210804T065631_R063_T39QXG_20210804T174443_0000.jpg,S2A_MSIL2A_20210804T065631_R063_T39QXG_20210804T174443,1,0.5413863479546878,2021-08-04 06:56:31.024000+00:00,2021-08-04 06:56:31.024,2021-08,T39QXG,0.5055291652679443,0.2209579199552536,0.4078102111816406
S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548_0000.jpg,S2B_MSIL2A_20210730T065629_R063_T39QXG_20210730T184548,1,0.4694210710144492,2021-07-30 06:56:29.024000+00:00,2021-07-30 06:56:29.024,2021-07,T39QXG,0.1284322291612625,0.22887603938579554,0.42705485224723816
S2A_MSIL2A_20210725T065631_R063_T39QXG_20210726T051413_0000.jpg,S2A_MSIL2A_20210725T065631_R063_T39QXG_20210726T051413,0,0.5869706987662925,2021-07-25 06:56:31.024000+00:00,2021-07-25 06:56:31.024,2021-07,T39QXG,0.1284322291612625,0.22887603938579554,0.42705485224723816
