tile,scene_id,datetime,month_key,fai_mean,rednir_mean,ndwi_mean,kd490,chlor_a,nflh,sst,month_sin,month_cos,ndwi_std,rednir_std,hab_label,p_frcnn_r50_med,p_frcnn_mb_med,p_ssd_mb_med,p_tab,date_key,region_key,group_for_cv,_month_ord,month_num,sst_clim_rm,sst_anom,sst_anom_z,log_kd490,log_chlor_a,log_nflh,ratio_chl_kd,chl_times_nflh,ratio_nflh_kd,sst_anom_x_chlor_a,sst_anom_x_nflh,sst_anom_x_fai_mean,sst_anom_x_kd490,sst_anom_x_month_sin,sst_anom_x_month_cos
S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815_0000.jpg,S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815,2017-09-09 06:56:19.027000+00:00,2017-09,0.044839322566986,0.9070813655853271,-0.157337874174118,0.0852,0.741344,0.3257065,25.7933,-1.0,-1.8369701987210294e-16,1.4901161193847656e-08,1.1920928955078125e-07,1,0.9754769206047058,0.3487369120121002,0.7956363558769226,0.5637064603578306,2017-09-09 06:56:19.027,T39QXG,S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815,24213,9,25.7933,0.0,0.0,-1.0695604052332999,-0.1299802230131316,-0.4871735742998359,8.701220657276995,0.241460559536,3.8228462441314557,0.0,0.0,0.0,0.0,-0.0,-0.0
S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547_0000.jpg,S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547,2017-08-25 06:56:21.026000+00:00,2017-08,0.0548852682113647,0.930767297744751,-0.1537606567144394,0.0738,0.57676,0.235755,26.3283,-0.8660254037844384,-0.5000000000000004,1.4901161193847656e-08,1.1920928955078125e-07,1,0.4004035592079162,0.2417213916778564,0.436570405960083,0.4079738158933425,2017-08-25 06:56:21.026,T39QXG,S2A_MSIL2A_20170825T065621_R063_T39QXG_20210201T094547,24212,8,25.784433333333336,0.5438666666666627,1.105224965558871,-1.1319436381769583,-0.2390048668421193,-0.6275390877767101,7.815176151761518,0.1359740538,3.194512195121951,0.3136805386666644,0.12821928599999907,0.029850267871220665,0.04013735999999971,-0.4710023496048931,-0.2719333333333316
S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237_0000.jpg,S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237,2017-08-20 06:56:19.027000+00:00,2017-08,0.0479737743735313,0.9054860472679138,-0.1651863306760788,0.0641,0.426916,0.214845,25.655,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,0.4004035592079162,0.2417213916778564,0.436570405960083,0.4211006128073691,2017-08-20 06:56:19.027,T39QXG,S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237,24212,8,25.784433333333336,-0.12943333333333484,-0.2630294521491283,-1.1931419704811825,-0.3696575683595656,-0.667874749020698,6.66015600624025,0.09172076802000001,3.3517160686427454,-0.05525716093333398,-0.027808104500000326,-0.006209405529747474,-0.008296676666666765,0.11209255476316711,0.06471666666666748
S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556_0000.jpg,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556,2017-08-05 06:56:21.026000+00:00,2017-08,0.0518622994422912,0.91467946767807,-0.1642055809497833,0.0674,0.339185,0.122046,25.37,-0.8660254037844384,-0.5000000000000004,2.9802322387695312e-08,1.788139343261719e-07,0,0.4004035592079162,0.2417213916778564,0.436570405960083,0.4046991096786643,2017-08-05 06:56:21.026,T39QXG,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556,24212,8,25.784433333333336,-0.414433333333335,-0.8421955134097573,-1.1713401034646802,-0.4695633620794514,-0.9134764498100445,5.032418397626113,0.04139617251,1.8107715133531157,-0.14056957016666724,-0.050579930600000204,-0.021493465632200302,-0.02793280666666678,0.3589097948417322,0.2072166666666677
S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720_0000.jpg,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720,2017-07-31 06:56:19.027000+00:00,2017-07,0.0390426144003868,0.8950853943824768,-0.1654534339904785,0.0652,0.452843,0.379235,25.7767,-0.5000000000000001,-0.8660254037844386,0.0,1.788139343261719e-07,1,0.7057780623435974,0.2137039750814438,0.385426789522171,0.436166637163638,2017-07-31 06:56:19.027,T39QXG,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720,24211,7,25.7767,0.0,0.0,-1.1857524042680798,-0.3440523411482712,-0.4210915879863479,6.945444785276075,0.171733915105,5.8164877300613504,0.0,0.0,0.0,0.0,-0.0,-0.0
S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612_0000.jpg,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612,2017-06-26 06:56:21.026000+00:00,2017-06,0.0431606546044349,0.9044514298439026,-0.1620793044567108,0.0636,0.29478,0.32883,25.8183,1.2246467991473532e-16,-1.0,1.4901161193847656e-08,1.788139343261719e-07,0,0.7883565723896027,0.2105096951127051,0.4856774657964706,0.3853368995615804,2017-06-26 06:56:21.026,T39QXG,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612,24210,6,25.9125,-0.09420000000000073,-0.7071067811865676,-1.1965428843515862,-0.5305019854815346,-0.48302856753067297,4.634905660377358,0.09693250739999999,5.1702830188679245,-0.027768276000000213,-0.03097578600000024,-0.004065733663737798,-0.005991120000000047,-1.1536172847968156e-17,0.09420000000000073
S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041_0000.jpg,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041,2017-06-06 06:56:21.026000+00:00,2017-06,0.0446950420737266,0.9168644547462464,-0.1514034122228622,0.0874,0.776011,0.32883,26.0067,1.2246467991473532e-16,-1.0,0.0,1.788139343261719e-07,1,0.7883565723896027,0.2105096951127051,0.4856774657964706,0.5060881066605246,2017-06-06 06:56:21.026,T39QXG,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041,24210,6,25.9125,0.09419999999999717,0.7071067811865409,-1.058488567365597,-0.11013212254923171,-0.48302856753067297,8.878844393592678,0.25517569713,3.762356979405034,0.07310023619999781,0.030975785999999072,0.00421027296334492,0.008233079999999754,1.1536172847967722e-17,-0.09419999999999717
S2B_MSIL2A_20180127T070139_R063_T39QXG_20201014T091640_0000.jpg,S2B_MSIL2A_20180127T070139_R063_T39QXG_20201014T091640,2018-01-27 07:01:39.027000+00:00,2018-01,0.0450426340103149,0.8766319751739502,-0.1964807361364364,0.118933,1.20884,0.589822,26.0983,0.4999999999999999,0.8660254037844387,2.9802322387695312e-08,1.788139343261719e-07,1,0.9345849454402924,0.2232311218976974,0.487862691283226,0.6735058309664816,2018-01-27 07:01:39.027,T39QXG,S2B_MSIL2A_20180127T070139_R063_T39QXG_20201014T091640,24217,1,26.057499999999997,0.040800000000000836,0.17827488184022006,-0.9246976262103374,0.0823688221879019,-0.2292790325634484,10.164041939579427,0.71300042648,4.9592795943934815,0.04932067200000101,0.02406473760000049,0.0018377394676208855,0.0048524664000001,0.020400000000000414,0.03533383647440582
S2B_MSIL2A_20180117T070219_R063_T39QXG_20201014T062903_0000.jpg,S2B_MSIL2A_20180117T070219_R063_T39QXG_20201014T062903,2018-01-17 07:02:19.027000+00:00,2018-01,0.0350229442119598,0.857026994228363,-0.1938018947839737,0.1184,1.19261,0.28582,26.3517,0.4999999999999999,0.8660254037844387,2.9802322387695312e-08,0.0,0,0.9345849454402924,0.2232311218976974,0.487862691283226,0.7485129048987782,2018-01-17 07:02:19.027,T39QXG,S2B_MSIL2A_20180117T070219_R063_T39QXG_20201014T062903,24217,1,26.057499999999997,0.29420000000000357,1.2855017215047133,-0.926648297613099,0.07649844657152759,-0.5439073851120979,10.072719594594593,0.3408717902,2.4140202702702704,0.35086586200000425,0.08408824400000102,0.010303750187158697,0.034833280000000424,0.14710000000000176,0.254784673793385
S2A_MSIL2A_20180112T070231_R063_T39QXG_20201014T050638_0000.jpg,S2A_MSIL2A_20180112T070231_R063_T39QXG_20201014T050638,2018-01-12 07:02:31.026000+00:00,2018-01,0.042327880859375,0.8817272782325745,-0.18482705950737,0.0998,0.981467,0.336446,25.81,0.4999999999999999,0.8660254037844387,2.9802322387695312e-08,1.1920928955078125e-07,0,0.9345849454402924,0.2232311218976974,0.487862691283226,0.585922912822163,2018-01-12 07:02:31.026,T39QXG,S2A_MSIL2A_20180112T070231_R063_T39QXG_20201014T050638,24217,1,26.057499999999997,-0.24749999999999872,-1.081446893516013,-1.000869458712629,-0.008124298161620204,-0.4730846306493706,9.83433867735471,0.33021064628200003,3.3712024048096194,-0.24291308249999874,-0.08327038499999957,-0.010476150512695258,-0.024700499999999872,-0.12374999999999933,-0.21434128743664746
