chip_id,p_frcnn_r50_med,p_frcnn_mb_med,p_ssd_mb_med
S2B_MSIL2A_20241003T062629_R077_T40QGL_20241003T090945_0000,0.970063328742981,0.23835130035877228,0.3680361211299896
S2B_MSIL2A_20241003T062629_R077_T40QGL_20241003T090945_0001,0.9218440055847168,0.23528078198432922,0.41873887181282043
S2B_MSIL2A_20241023T062829_R077_T40QGL_20241023T083127_0000,0.9687348008155823,0.29428887367248535,0.4377002418041229
S2B_MSIL2A_20241023T062829_R077_T40QGL_20241023T083127_0001,0.9463350176811218,0.3010077476501465,0.42758020758628845
